ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
160,2,21.0,1890,1,1,2,1,1,2,1,0,1,1,0,2,6,7,1972,1972,2,1,2,2,1,380.0,3,3,2,3,3,1,5,282.0,1,0.0,212.0,494.0,1,5,1,2,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,2,0,0,1,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,WD ,116000
60,3,68.0,9375,1,1,2,1,1,2,1,1,1,1,1,2,7,5,1997,1998,2,1,3,3,1,573.0,3,3,2,4,3,1,6,739.0,1,0.0,318.0,1057.0,1,5,1,2,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,2,0,0,5,1998.0,2,2.0,645.0,3,3,2,576,36,0,0,0,0,0,4,0,0,2,2009,WD ,219500
120,3,48.0,3480,1,1,2,1,1,2,1,NridgHt,1,1,1,2,7,5,2003,2003,2,1,3,3,0,163.0,4,3,2,4,3,1,1,0.0,1,0.0,1405.0,1405.0,1,5,1,2,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,2,1,3,5,2003.0,2,2.0,478.0,3,3,2,148,36,0,0,0,0,0,0,0,0,11,2009,WD ,173000
20,3,68.0,17140,1,1,2,1,1,2,1,0,1,1,1,2,4,6,1956,1956,2,1,3,3,2,0.0,3,3,2,3,3,1,5,1059.0,1,0.0,75.0,1134.0,1,5,1,1,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,2,0,0,5,1956.0,2,1.0,284.0,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2009,WD ,135000
60,3,70.0,8749,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2003,2003,2,1,3,3,2,0.0,4,3,2,4,3,1,6,654.0,1,0.0,325.0,979.0,1,5,1,2,992,940,0,1932,1.0,0.0,2,1,3,1,4,7,2,1,4,5,2003.0,2,2.0,610.0,3,3,2,0,120,0,0,0,0,0,0,0,0,6,2007,WD ,213000
20,3,91.0,11375,1,1,2,1,1,2,1,0,1,1,1,2,6,5,1954,1995,2,1,3,3,2,0.0,3,3,2,3,3,1,3,736.0,1,0.0,231.0,967.0,1,3,1,2,1299,0,0,1299,0.0,0.0,1,0,3,1,4,6,2,1,3,5,1954.0,1,2.0,494.0,3,3,2,81,0,280,0,0,0,0,0,0,0,10,2007,WD ,150000
120,3,53.0,3922,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2006,2007,2,1,3,3,1,72.0,4,3,2,5,3,3,1,0.0,1,0.0,1258.0,1258.0,1,5,1,2,1402,0,0,1402,0.0,2.0,0,2,2,1,4,7,2,1,4,5,2006.0,3,3.0,648.0,3,3,2,120,16,0,0,0,0,0,0,0,0,2,2007,0,194201
120,3,43.0,3182,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2005,2006,2,1,3,3,1,16.0,4,3,2,4,3,1,6,16.0,1,0.0,1330.0,1346.0,1,5,1,2,1504,0,0,1504,0.0,0.0,2,0,1,1,4,7,2,1,4,5,2005.0,3,2.0,457.0,3,3,2,156,0,0,0,0,0,0,0,0,0,5,2009,WD ,181000
20,3,75.0,9750,1,1,2,1,1,2,1,0,1,1,1,2,6,6,1958,1958,2,1,2,2,1,243.0,3,3,2,3,3,1,3,608.0,1,0.0,834.0,1442.0,1,4,1,2,1442,0,0,1442,0.0,0.0,1,1,4,1,3,7,2,0,0,5,1958.0,2,1.0,301.0,3,3,2,0,0,275,0,0,0,0,0,1,500,4,2007,0,157900
60,3,72.0,13426,1,1,1,1,1,1,1,1,1,1,1,2,7,5,1999,2000,2,1,3,3,2,0.0,4,3,2,4,3,2,6,894.0,1,0.0,57.0,951.0,1,5,1,2,951,828,0,1779,1.0,0.0,2,1,3,1,4,7,2,1,3,5,1999.0,3,2.0,586.0,3,3,2,208,107,0,0,0,0,0,0,0,0,9,2006,WD ,217000
60,2,85.0,10574,1,1,2,1,1,2,1,1,1,1,1,2,8,5,2005,2006,2,1,3,3,2,0.0,4,3,2,4,3,2,1,0.0,1,0.0,1082.0,1082.0,1,5,1,2,1082,871,0,1953,0.0,0.0,2,1,3,1,4,9,2,1,4,5,2005.0,2,3.0,1043.0,3,3,2,160,50,0,0,0,0,0,0,0,0,5,2009,WD ,252000
60,3,70.0,8726,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2002,2002,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,872.0,872.0,1,5,1,2,872,1037,0,1909,0.0,0.0,2,1,4,1,4,8,2,0,0,3,2002.0,2,2.0,529.0,3,3,2,0,108,0,0,0,0,0,0,0,0,9,2006,WD ,197000
60,3,62.0,7984,1,1,1,1,1,2,1,1,1,1,1,2,7,5,2004,2005,2,1,3,3,1,200.0,4,3,2,4,3,1,1,0.0,1,0.0,868.0,868.0,1,5,1,2,868,762,0,1630,0.0,0.0,2,1,3,1,4,7,2,1,4,3,2004.0,3,2.0,436.0,3,3,2,120,48,0,0,0,0,0,0,0,0,9,2009,WD ,189500
50,3,45.0,8248,1,0,2,1,1,2,1,0,1,1,1,1,5,7,1918,1950,2,1,0,0,2,0.0,3,3,1,3,3,1,1,0.0,1,0.0,686.0,686.0,0,4,1,2,686,564,0,1250,0.0,1.0,1,1,3,1,2,7,2,0,0,1,1955.0,1,1.0,280.0,3,3,1,207,0,96,0,0,0,0,0,0,0,7,2006,WD ,116000
20,3,68.0,9790,1,1,2,1,1,2,1,1,0,1,1,2,6,5,1963,1963,1,1,2,2,1,451.0,3,3,2,3,3,1,5,569.0,3,81.0,678.0,1328.0,1,3,1,2,1328,0,0,1328,1.0,0.0,1,1,3,1,3,6,2,2,4,5,1963.0,1,2.0,528.0,3,3,2,0,26,0,0,0,0,0,0,0,0,6,2010,WD ,143000
20,3,60.0,7200,1,1,2,1,1,2,1,0,1,1,1,2,5,7,1950,1950,2,1,2,2,2,0.0,3,3,2,3,3,1,4,534.0,3,96.0,246.0,876.0,1,3,1,2,988,0,0,988,0.0,0.0,1,0,3,1,3,6,2,0,0,5,1950.0,1,1.0,276.0,3,3,2,0,80,0,0,0,0,0,0,0,0,5,2007,WD ,119000
50,3,60.0,7200,1,1,2,1,1,2,1,0,1,1,1,1,6,5,1954,1954,2,1,2,2,2,0.0,3,3,2,3,3,1,3,673.0,1,0.0,181.0,854.0,1,2,1,1,854,424,0,1278,0.0,0.0,1,0,4,1,3,6,2,0,0,5,1954.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,MnWw,0,0,4,2008,WD ,127500
60,2,65.0,8125,1,1,2,1,1,2,1,1,1,1,1,2,6,5,2005,2005,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,858.0,858.0,1,5,1,2,858,858,0,1716,0.0,0.0,2,1,3,1,4,7,2,0,0,5,2005.0,2,2.0,615.0,3,3,2,0,53,0,0,0,0,0,0,0,0,2,2006,WD ,200825
30,3,60.0,8088,1,0,2,1,1,2,1,0,0,1,1,2,2,3,1922,1955,2,1,2,2,2,0.0,3,3,1,3,3,1,1,0.0,1,0.0,498.0,498.0,1,3,0,0,498,0,0,498,0.0,0.0,1,0,1,1,3,3,2,0,0,1,1922.0,1,1.0,216.0,2,2,0,0,0,100,0,0,0,0,0,0,0,2,2006,0,35000
60,3,68.0,12511,1,1,1,1,1,1,1,1,1,1,1,2,7,7,1978,1978,0,0,1,1,1,168.0,4,3,2,4,3,1,5,988.0,1,0.0,432.0,1420.0,1,5,1,2,1420,1420,0,2840,0.0,1.0,2,1,4,1,4,8,1,2,4,5,1978.0,3,4.0,1314.0,3,4,2,0,16,0,0,208,0,0,3,0,0,12,2008,WD ,292500
160,2,21.0,1869,1,1,2,1,1,2,1,0,1,1,0,2,6,6,1970,1970,2,1,2,2,1,127.0,3,3,2,3,3,1,3,321.0,1,0.0,162.0,483.0,1,3,1,2,483,504,0,987,0.0,0.0,1,1,2,1,3,5,2,0,0,1,1987.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,0,0,0,9,2008,WD ,106000
30,3,94.0,9259,1,1,2,1,1,1,1,0,0,1,1,2,4,4,1927,1950,2,1,1,1,2,0.0,3,3,1,2,3,1,1,0.0,1,0.0,660.0,660.0,1,3,0,2,756,0,0,756,0.0,0.0,1,0,2,1,3,4,2,0,0,1,1945.0,1,2.0,440.0,3,3,0,80,0,0,0,0,0,0,0,0,0,6,2010,WD ,85000
20,3,129.0,16770,1,1,2,1,1,1,1,NridgHt,1,1,1,2,8,5,2002,2003,1,1,3,3,1,270.0,4,3,2,5,3,4,6,1196.0,1,0.0,516.0,1712.0,1,5,1,2,1712,0,0,1712,1.0,0.0,2,0,3,1,4,8,2,1,4,5,2002.0,2,3.0,701.0,3,3,2,218,183,0,0,0,0,0,0,0,0,9,2009,WD ,286500
120,3,53.0,4043,1,1,2,1,1,2,1,1,1,1,1,2,6,5,1977,1977,2,1,1,1,2,0.0,3,3,2,4,3,1,5,360.0,1,0.0,709.0,1069.0,1,3,1,2,1069,0,0,1069,0.0,0.0,2,0,2,1,3,4,2,1,2,5,1977.0,2,2.0,440.0,3,3,2,0,55,0,0,165,0,0,0,0,0,7,2010,WD ,127500
20,2,75.0,9000,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2006,2007,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,1335.0,1335.0,1,5,1,2,1335,0,0,1335,0.0,0.0,2,0,3,1,4,6,2,0,0,5,2007.0,2,2.0,575.0,3,3,2,0,210,0,0,0,0,0,0,0,0,6,2007,0,210400
120,3,62.0,12677,1,1,1,1,1,2,1,NridgHt,1,1,1,2,8,5,2003,2004,1,1,2,2,1,472.0,5,3,2,5,3,4,6,1218.0,1,0.0,300.0,1518.0,1,5,1,2,1518,0,0,1518,0.0,0.0,1,1,1,1,5,6,2,1,4,5,2003.0,2,2.0,588.0,3,3,2,185,140,0,0,0,0,0,0,0,0,4,2008,WD ,274000
60,3,107.0,12852,1,1,1,0,1,1,1,1,1,1,1,2,8,5,2007,2007,2,1,3,3,2,0.0,4,3,2,4,3,3,6,770.0,1,0.0,150.0,920.0,1,5,1,2,920,860,0,1780,1.0,0.0,2,1,3,1,4,6,2,1,4,5,2007.0,3,2.0,612.0,3,3,2,0,192,0,0,0,0,0,0,0,0,1,2008,0,264966
50,2,60.0,10320,1,0,2,1,1,1,1,0,0,1,1,1,4,1,1910,1950,2,1,1,1,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,771.0,771.0,1,2,1,2,866,504,114,1484,0.0,0.0,2,0,3,1,3,6,0,0,0,1,1910.0,1,1.0,264.0,3,2,0,14,211,0,0,84,0,0,0,0,0,9,2007,0,50000
50,2,60.0,10800,1,1,2,1,1,2,1,0,0,1,1,1,5,6,1915,1950,2,1,2,2,2,0.0,3,4,2,2,3,1,2,686.0,1,0.0,0.0,686.0,1,3,1,2,966,686,0,1652,1.0,0.0,2,0,4,1,3,7,2,0,0,1,1961.0,1,1.0,416.0,3,3,2,0,0,196,0,0,0,0,0,1,1200,6,2010,WD ,139000
60,3,68.0,19522,1,1,1,0,1,2,1,1,1,1,1,2,7,5,1990,1990,2,1,2,2,1,272.0,4,3,2,4,3,1,6,727.0,1,0.0,496.0,1223.0,1,4,1,2,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,2,1,3,5,1990.0,2,2.0,564.0,3,3,2,0,99,0,0,182,0,0,0,0,0,2,2007,WD ,300000
80,3,75.0,13860,1,1,2,1,1,2,1,0,1,1,1,0,8,7,1972,1995,2,1,1,1,2,0.0,4,3,2,4,3,4,6,1410.0,1,0.0,542.0,1952.0,1,4,1,2,2000,704,0,2704,1.0,0.0,2,1,4,1,5,9,2,3,3,5,1972.0,3,2.0,538.0,3,3,2,269,111,0,0,0,0,0,3,0,0,7,2009,WD ,345000
20,3,73.0,11927,1,1,2,1,1,2,1,1,1,1,1,2,8,5,1994,1995,1,1,2,2,1,519.0,4,3,2,4,3,4,4,408.0,6,465.0,683.0,1556.0,1,5,1,2,1592,0,0,1592,0.0,0.0,2,0,3,1,4,7,2,1,3,5,1994.0,3,2.0,484.0,3,3,2,120,35,0,0,0,0,0,0,0,0,6,2007,WD ,228000
80,3,68.0,11950,1,1,1,1,1,1,1,1,1,1,1,0,7,5,2003,2003,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,384.0,384.0,1,5,1,2,754,640,0,1394,0.0,0.0,2,1,3,1,4,7,2,1,3,3,2003.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,0,0,10,2007,WD ,165500
70,2,57.0,9906,1,0,2,1,1,2,1,0,1,1,1,2,4,4,1925,1950,2,1,2,2,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,686.0,686.0,1,2,0,2,810,518,0,1328,0.0,0.0,1,0,3,1,3,8,2,0,0,1,1940.0,1,1.0,210.0,3,3,2,0,172,60,0,0,0,0,0,0,0,9,2006,WD ,107000
120,3,41.0,4923,1,1,2,1,1,2,1,1,1,1,1,2,8,5,2001,2002,2,1,0,CmentBd,2,0.0,4,3,2,5,3,3,6,1153.0,1,0.0,440.0,1593.0,1,5,1,2,1593,0,0,1593,1.0,0.0,1,1,0,1,5,5,2,1,4,5,2001.0,3,2.0,682.0,3,3,2,0,120,0,0,224,0,0,0,0,0,8,2008,WD ,286000
30,1,60.0,7879,1,1,2,1,1,2,1,0,1,1,1,2,4,5,1920,1950,2,1,1,1,2,0.0,3,3,2,3,3,1,3,495.0,1,0.0,225.0,720.0,1,3,0,1,720,0,0,720,0.0,0.0,1,0,2,1,3,4,2,0,0,0,1980.0,0,0.0,0.0,0,0,0,0,523,115,0,0,0,0,2,0,0,11,2009,WD ,34900
20,3,66.0,7800,1,1,1,1,1,2,1,0,1,1,1,2,5,5,1964,1964,2,1,1,1,2,0.0,3,3,2,3,3,1,3,312.0,2,600.0,0.0,912.0,1,3,1,2,912,0,0,912,0.0,0.0,1,0,2,1,3,5,2,0,0,5,1964.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,0,11,2006,WD ,115000
120,3,68.0,3196,1,1,2,1,1,2,1,1,1,1,1,2,8,5,2003,2003,2,1,3,3,1,40.0,4,3,2,4,3,4,1,0.0,1,0.0,1273.0,1273.0,1,5,1,2,1456,0,0,1456,0.0,0.0,2,0,2,1,4,7,2,1,3,5,2003.0,3,2.0,400.0,3,3,2,143,20,0,0,0,0,0,0,0,0,5,2006,WD ,215000
70,2,68.0,9928,1,0,2,1,1,2,1,0,1,1,1,2,7,8,1915,1994,2,1,1,1,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,672.0,672.0,1,2,1,2,1272,672,0,1944,0.0,0.0,2,0,3,1,3,8,1,0,0,1,1915.0,1,1.0,216.0,3,3,0,24,28,0,0,0,0,0,0,1,400,6,2009,WD ,179900
120,3,68.0,6820,1,1,1,1,1,1,1,1,1,1,1,2,8,5,1985,1985,2,1,2,2,2,0.0,4,3,2,4,3,3,6,368.0,4,1120.0,0.0,1488.0,1,3,1,2,1502,0,0,1502,1.0,0.0,1,1,1,1,4,4,2,0,0,5,1985.0,2,2.0,528.0,3,3,2,0,54,0,0,140,0,0,0,0,0,6,2010,WD ,212000
60,3,50.0,13128,1,1,1,0,1,1,1,1,1,1,1,2,8,5,2005,2005,2,1,3,3,1,216.0,4,3,2,4,3,1,1,0.0,1,0.0,1074.0,1074.0,1,5,1,2,1074,990,0,2064,0.0,0.0,2,1,4,1,4,7,2,1,4,5,2005.0,3,2.0,527.0,3,3,2,0,119,0,0,0,0,0,0,0,0,1,2006,WD ,250000
50,2,52.0,6240,1,1,2,1,1,2,1,0,1,1,1,1,5,6,1928,1950,2,1,2,2,2,0.0,3,3,1,3,3,1,1,0.0,1,0.0,1042.0,1042.0,1,5,1,2,1042,534,0,1576,0.0,0.0,1,0,3,1,3,8,2,1,4,1,1928.0,1,1.0,225.0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2006,WD ,149000
60,3,68.0,8000,1,1,2,1,1,2,1,1,1,1,1,2,6,5,1995,1996,2,1,2,2,2,0.0,3,3,2,4,3,1,6,219.0,1,0.0,554.0,773.0,1,4,1,2,773,885,0,1658,1.0,0.0,2,1,3,1,3,8,2,1,3,5,1995.0,3,2.0,431.0,3,3,2,224,84,0,0,0,0,0,0,0,0,6,2008,WD ,188000
30,3,60.0,10410,1,0,2,1,1,2,1,0,1,1,1,2,3,8,1930,2001,2,1,3,3,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,713.0,713.0,1,5,1,2,713,0,0,713,0.0,0.0,1,0,2,1,4,5,2,0,0,1,1936.0,1,1.0,371.0,2,2,0,0,75,161,0,0,0,0,0,0,0,10,2006,WD ,99800
70,2,60.0,10800,1,0,2,0,1,2,1,0,1,1,1,2,7,8,1890,1998,2,1,1,3,2,0.0,3,4,1,3,3,1,1,0.0,1,0.0,718.0,718.0,1,5,1,2,1576,978,0,2554,0.0,0.0,1,1,3,1,3,8,2,0,0,1,1996.0,1,2.0,704.0,3,3,1,0,48,143,0,0,0,0,0,0,0,7,2007,WD ,159500
80,3,67.0,13300,1,1,1,1,1,2,1,1,1,1,1,0,7,5,2004,2004,2,1,3,3,2,0.0,4,3,2,4,3,1,6,326.0,1,0.0,58.0,384.0,1,5,1,2,744,630,0,1374,1.0,0.0,2,1,3,1,4,7,2,1,4,3,2004.0,3,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,0,0,6,2010,WD ,184500
60,3,69.0,9588,1,1,1,1,1,2,1,1,1,1,1,2,8,5,2007,2007,2,1,0,CmentBd,0,270.0,4,3,2,5,3,1,1,0.0,1,0.0,1482.0,1482.0,1,5,1,2,1482,1092,0,2574,0.0,0.0,2,1,3,1,5,10,2,1,4,3,2007.0,3,3.0,868.0,3,3,2,0,148,0,0,0,0,0,0,0,0,11,2007,0,276000
160,3,24.0,2308,1,1,2,1,1,1,1,1,1,1,1,2,6,6,1976,1976,2,1,1,Brk Cmn,2,0.0,3,3,2,4,3,1,5,556.0,1,0.0,248.0,804.0,1,3,1,2,804,744,0,1548,1.0,0.0,2,1,3,1,4,7,2,1,3,1,1976.0,1,2.0,440.0,3,3,2,48,0,0,0,0,0,0,0,0,0,7,2007,WD ,155000
20,3,83.0,13383,1,1,1,1,1,2,0,0,1,1,1,2,5,5,1969,2000,1,1,2,2,1,176.0,3,3,2,3,3,1,4,594.0,1,0.0,594.0,1188.0,1,5,1,2,1404,0,0,1404,0.0,0.0,2,0,3,1,3,7,2,1,1,5,1969.0,1,2.0,504.0,3,3,2,0,16,0,0,0,0,0,0,0,0,3,2009,WD ,160000
60,3,85.0,9350,1,1,2,1,1,2,1,0,1,1,1,2,5,6,1964,1964,2,1,2,2,2,0.0,3,3,2,3,3,1,5,360.0,1,0.0,360.0,720.0,1,4,1,2,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,2,1,1,5,1964.0,3,2.0,480.0,3,3,2,0,32,240,0,0,0,0,0,0,0,7,2006,WD ,157500
20,3,76.0,9892,1,1,2,1,1,2,0,0,1,1,1,2,8,5,1994,1995,1,1,3,3,2,0.0,4,4,2,4,4,4,6,1341.0,2,284.0,54.0,1679.0,1,5,1,2,1803,0,0,1803,1.0,1.0,2,1,3,1,4,6,2,2,3,5,1994.0,1,2.0,482.0,3,3,2,129,64,222,0,0,0,0,2,0,0,2,2010,WD ,285000
90,3,67.0,8777,1,1,2,1,1,2,1,0,0,1,0,1,5,7,1900,2003,2,1,2,2,2,0.0,3,3,2,3,3,1,5,1084.0,1,0.0,188.0,1272.0,1,4,1,2,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,2,0,0,0,1980.0,0,0.0,0.0,0,0,0,0,70,0,0,0,0,0,4,0,0,9,2008,WD ,145900
80,3,85.0,10541,1,1,1,1,1,1,1,0,1,1,1,0,7,5,1996,1996,2,1,3,3,2,0.0,4,3,2,4,3,3,1,0.0,1,0.0,672.0,672.0,1,5,1,2,1302,735,0,2037,0.0,0.0,2,1,3,1,4,8,2,1,3,5,1996.0,3,2.0,472.0,3,3,2,100,33,0,0,0,0,0,0,0,0,2,2008,WD ,229000
20,2,99.0,5940,1,1,1,1,1,0,1,0,0,1,1,2,4,7,1946,1950,2,1,2,0,2,0.0,3,3,2,0,0,1,0,0.0,0,0.0,0.0,0.0,1,3,1,1,896,0,0,896,0.0,0.0,1,0,2,1,3,4,2,0,0,1,1946.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,3,0,0,4,2008,0,79000
50,3,60.0,10284,1,1,2,1,1,1,1,0,1,1,1,1,4,7,1925,1993,2,1,2,2,2,0.0,3,3,2,3,3,2,5,1030.0,2,66.0,55.0,1151.0,1,5,1,2,845,436,0,1281,1.0,0.0,2,0,1,1,3,6,1,0,0,1,1978.0,1,2.0,580.0,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2007,WD ,128500
60,3,84.0,9660,1,1,1,1,1,2,1,2,1,1,1,2,8,5,1998,1998,2,1,3,3,1,242.0,4,3,2,4,3,1,6,791.0,1,0.0,253.0,1044.0,1,5,1,2,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,2,1,5,5,1998.0,3,3.0,885.0,3,3,2,210,31,0,0,0,0,0,0,0,0,2,2006,WD ,286000
60,3,88.0,10179,1,1,1,1,1,1,1,1,1,1,1,2,6,5,1997,1997,2,1,3,3,2,0.0,3,3,2,4,3,1,5,847.0,1,0.0,98.0,945.0,1,5,1,2,945,663,0,1608,0.0,0.0,2,1,3,1,3,7,2,1,3,5,1997.0,3,2.0,470.0,3,3,2,252,30,0,0,0,0,0,0,0,0,7,2009,WD ,189500
20,3,75.0,9533,1,1,2,1,1,2,1,0,1,1,1,2,5,5,1953,1953,1,1,1,1,1,140.0,3,3,0,0,0,1,0,0.0,0,0.0,0.0,0.0,1,3,1,1,1210,0,0,1210,0.0,0.0,1,1,2,1,3,7,2,0,0,5,1953.0,3,1.0,616.0,3,3,2,208,0,100,0,0,0,0,3,0,0,8,2009,0,102900
50,2,53.0,5830,1,1,2,1,1,1,1,0,0,0,1,1,5,6,1950,1997,2,1,2,2,2,0.0,3,4,2,3,3,1,3,788.0,1,0.0,200.0,988.0,1,5,1,2,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,2,0,0,1,1950.0,1,1.0,363.0,3,3,2,0,0,0,0,0,0,0,3,0,0,3,2010,WD ,128500
50,3,68.0,12099,1,1,1,1,1,2,1,0,1,1,1,1,5,6,1953,2004,2,1,2,2,2,0.0,3,3,2,3,2,1,2,198.0,1,0.0,1018.0,1216.0,1,5,1,2,1216,0,512,1728,1.0,0.0,1,0,3,1,3,7,2,1,4,5,1953.0,1,1.0,371.0,3,3,2,200,0,0,0,0,0,0,2,0,0,6,2007,WD ,156000
60,3,88.0,12665,1,1,1,1,1,2,1,1,1,1,1,2,8,5,2005,2006,1,1,3,3,1,245.0,4,3,2,4,4,4,1,0.0,1,0.0,1094.0,1094.0,1,5,1,2,1133,1349,0,2482,0.0,0.0,2,1,4,1,4,9,2,1,4,3,2005.0,3,3.0,642.0,3,3,2,144,39,0,0,0,0,0,0,0,0,2,2007,WD ,281213
20,3,313.0,27650,1,1,0,0,1,2,0,0,0,1,1,2,7,7,1960,2007,0,0,1,1,2,0.0,3,3,2,4,3,4,6,425.0,1,0.0,160.0,585.0,1,5,1,2,2069,0,0,2069,1.0,0.0,2,0,4,1,4,9,2,1,4,5,1960.0,2,2.0,505.0,3,3,2,0,0,0,0,0,0,0,0,0,0,11,2008,WD ,242000
20,3,68.0,17600,1,1,1,1,1,2,1,0,1,1,1,2,6,5,1960,1960,2,1,1,1,1,30.0,3,3,2,3,3,1,4,1270.0,1,0.0,208.0,1478.0,1,5,1,1,1478,0,0,1478,1.0,0.0,2,0,3,1,3,6,2,2,4,5,1960.0,1,2.0,498.0,3,3,2,0,40,0,0,0,0,0,0,0,0,12,2009,WD ,157500
60,3,62.0,7162,1,1,2,1,1,2,1,0,1,1,1,2,7,5,2003,2004,1,1,2,0,1,190.0,4,3,2,4,3,1,1,0.0,1,0.0,796.0,796.0,1,5,1,2,806,918,0,1724,0.0,0.0,2,1,3,1,4,8,2,1,4,3,2003.0,3,2.0,616.0,3,3,2,168,57,0,0,0,0,0,0,0,0,5,2006,WD ,196500
20,3,68.0,8685,1,1,1,1,1,1,1,1,1,1,1,2,7,5,1998,1998,2,1,3,3,2,0.0,3,3,2,4,3,2,6,846.0,1,0.0,579.0,1425.0,1,5,1,2,1425,0,0,1425,1.0,0.0,2,0,3,1,3,5,2,0,0,5,1998.0,2,2.0,591.0,3,3,2,0,130,0,0,0,0,0,0,0,0,5,2006,WD ,193000
50,2,52.0,6240,1,1,2,1,1,2,1,0,1,1,1,1,5,8,1939,1952,2,1,1,1,2,0.0,3,4,1,3,3,1,3,48.0,1,0.0,624.0,672.0,1,5,1,2,899,423,0,1322,1.0,0.0,1,0,4,1,3,7,2,0,0,1,1939.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,3,0,0,7,2007,WD ,132000
70,2,58.0,6451,1,0,2,1,1,2,1,0,1,1,1,2,7,7,1900,1970,2,1,0,1,2,0.0,3,3,0,3,3,1,3,208.0,1,0.0,504.0,712.0,1,4,1,2,848,580,0,1428,1.0,0.0,1,0,4,1,3,7,2,0,0,1,1985.0,3,2.0,576.0,3,3,2,264,0,84,0,0,0,0,0,0,0,5,2006,WD ,139900
20,3,73.0,8760,1,1,2,1,1,2,1,0,1,1,1,2,6,6,1959,1959,1,1,2,2,1,220.0,3,3,2,3,3,1,1,0.0,1,0.0,1194.0,1194.0,1,3,1,2,1194,0,0,1194,1.0,0.0,1,0,3,1,3,6,2,0,0,5,1959.0,2,1.0,312.0,3,3,2,0,0,120,0,0,0,0,0,0,0,4,2010,WD ,148000
60,3,68.0,12568,1,1,2,1,1,2,1,NridgHt,1,1,1,2,8,5,2007,2007,1,1,3,3,0,246.0,4,3,2,5,3,3,6,669.0,1,0.0,226.0,895.0,1,5,1,2,895,923,0,1818,1.0,0.0,2,1,3,1,5,8,2,1,4,5,2007.0,3,3.0,774.0,3,3,2,196,104,0,0,0,0,0,0,0,0,8,2007,0,281500
60,3,99.0,13069,1,1,1,1,1,2,1,NridgHt,1,1,1,2,8,5,2004,2004,2,1,3,3,1,502.0,4,3,2,4,3,3,1,0.0,1,0.0,1706.0,1706.0,1,5,1,2,1718,1238,0,2956,0.0,0.0,2,1,5,1,5,11,2,1,5,3,2004.0,2,3.0,916.0,3,3,2,194,50,0,0,0,0,0,0,0,0,8,2007,WD ,342000
