,lot_area,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,total_sf,saleprice
1223,2938,1,7,5,8,8,4,3,4,3,1368.0,1,5,1511,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2879.0,246990
1224,18160,1,6,6,46,46,3,3,3,3,1302.0,1,2,1128,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2430.0,154204
1225,11355,1,7,7,52,9,3,3,3,3,1312.0,1,5,1312,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2624.0,186000
1226,1680,1,5,5,38,38,3,3,3,3,630.0,1,3,630,672,2,1,3,1,3,6,0,1,0,0,0,0,0,0,1932.0,111750
1227,14300,1,9,5,7,6,5,3,5,3,2846.0,1,5,2696,0,2,1,3,1,5,10,0,1,0,0,0,0,0,0,5542.0,500000
1228,10616,1,7,5,3,3,4,3,4,3,628.0,1,5,628,728,2,1,3,1,4,6,0,1,0,0,0,0,0,0,1984.0,177439
1229,11308,1,9,5,2,2,5,3,5,3,1104.0,1,5,1130,1054,2,1,3,1,5,10,0,1,0,0,0,0,0,0,3288.0,335000
1230,10480,1,7,6,34,34,3,3,3,3,803.0,1,3,1098,866,2,1,4,1,3,8,0,1,0,0,0,0,0,0,2767.0,205000
1231,5118,1,8,5,20,20,4,3,4,3,1312.0,1,4,1321,0,1,0,1,1,4,4,0,1,0,0,0,0,0,0,2633.0,212000
1232,3811,1,8,5,6,5,4,3,5,3,1594.0,1,5,1646,0,2,0,2,1,4,5,0,0,0,0,0,0,0,0,3240.0,246000
1233,10825,1,7,7,27,27,4,3,4,3,1260.0,1,3,1260,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,2520.0,181900
1234,5500,1,5,7,81,9,3,3,3,3,926.0,1,3,926,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1852.0,130000
1235,9600,1,5,7,100,8,3,4,2,2,264.0,1,5,768,664,2,0,2,1,3,7,0,1,0,0,0,0,0,0,1696.0,132000
1236,9317,1,7,5,16,9,4,4,4,4,779.0,1,5,1029,929,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2737.0,220000
1237,11838,1,8,5,9,9,4,3,4,3,1753.0,1,5,1788,0,2,0,3,1,5,7,0,1,0,0,0,0,0,0,3541.0,236500
1238,8004,1,8,5,1,1,4,3,4,3,832.0,1,5,832,1103,2,1,3,1,3,8,0,0,0,0,0,1,0,0,2767.0,263435
1239,6876,1,6,6,72,52,3,3,3,3,1272.0,1,3,1272,0,2,0,4,1,3,9,0,1,0,0,0,0,0,0,2544.0,141000
1240,8396,1,7,5,7,7,4,3,4,3,847.0,1,5,847,1139,2,1,4,1,4,9,0,1,0,0,0,0,0,0,2833.0,213000
1241,9803,1,7,5,1,0,4,3,4,3,1214.0,1,5,1214,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2428.0,179781
1242,6240,1,8,5,4,3,4,3,4,3,1342.0,1,5,1342,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2684.0,234250
1243,15498,1,8,6,34,34,4,3,4,3,1565.0,1,3,2898,0,2,0,2,1,4,10,0,1,0,0,0,0,0,0,4463.0,287000
1244,12891,1,8,5,8,8,4,3,5,3,870.0,1,5,878,1126,2,1,4,1,4,8,0,1,0,0,0,0,0,0,2874.0,257500
1245,6180,1,6,5,84,60,3,3,3,3,960.0,1,3,986,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1946.0,102000
1246,7449,1,7,7,80,60,3,3,3,3,637.0,1,5,1108,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,1745.0,139400
1247,10410,1,3,4,95,60,3,3,3,3,672.0,1,3,694,520,1,0,3,1,3,6,0,0,0,0,0,0,0,0,1886.0,105000
1248,15865,1,8,6,40,40,4,4,3,4,2217.0,1,5,2217,0,2,0,4,1,4,8,0,1,0,0,0,0,0,0,4434.0,268000
1249,19690,1,6,7,44,44,4,4,4,3,697.0,1,3,1575,626,2,0,4,1,4,8,0,1,0,0,0,0,0,0,2898.0,274970
1250,3182,1,7,5,5,4,4,3,4,3,1220.0,1,5,1220,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2440.0,180000
1251,9600,1,7,9,82,5,3,5,3,3,689.0,1,5,689,689,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2067.0,161000
1252,11100,1,4,7,64,4,3,3,0,0,0.0,1,5,930,0,1,0,2,1,4,6,0,1,0,0,0,0,0,0,930.0,84900
1253,13587,1,5,5,52,52,3,3,3,3,988.0,1,3,988,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1976.0,119000
1254,11447,1,8,5,5,4,4,3,5,3,1964.0,1,5,1964,0,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3928.0,370000
1255,7242,1,7,5,5,4,4,3,4,3,1270.0,1,5,1270,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2540.0,175900
1256,7018,1,5,5,31,31,3,3,0,0,0.0,1,3,1120,1120,2,0,6,2,3,12,1,0,0,0,0,0,0,0,2240.0,142953
1257,9466,1,8,5,16,15,4,3,4,3,1494.0,1,5,1494,0,1,1,1,1,4,5,0,1,0,0,0,0,0,0,2988.0,279700
1258,8400,1,5,5,53,53,3,3,2,3,1179.0,1,4,1364,0,1,1,3,1,3,6,1,0,0,0,0,0,0,0,2543.0,132000
1259,11050,1,9,5,10,10,4,3,5,3,1440.0,1,5,1476,677,2,1,3,1,5,8,0,0,0,1,0,0,0,0,3593.0,313000
1260,11040,1,4,6,90,60,3,3,3,3,637.0,1,4,897,439,1,1,3,1,3,7,0,1,0,0,0,0,0,0,1973.0,108000
1261,6931,1,7,5,7,6,4,3,4,3,746.0,1,5,760,896,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2402.0,165400
1262,12438,1,6,5,15,15,4,3,4,3,781.0,1,5,795,704,2,1,3,1,4,6,0,0,0,1,0,0,0,0,2280.0,187000
1263,15138,1,8,5,15,14,4,3,4,3,1462.0,1,5,1490,1304,2,1,4,1,5,9,0,1,0,0,0,0,0,0,4256.0,403000
1264,12046,1,6,6,34,34,3,3,3,3,848.0,1,3,1118,912,2,1,4,1,4,8,0,1,0,0,0,0,0,0,2878.0,195000
1265,9600,1,6,5,49,49,3,3,3,3,1218.0,1,3,1254,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2472.0,158500
1266,11367,1,8,5,8,8,4,3,4,3,1065.0,1,5,1091,898,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3054.0,255000
1267,26073,1,5,5,54,54,3,3,3,3,1898.0,1,5,1898,0,2,1,3,1,3,7,0,1,0,0,0,0,0,0,3796.0,236500
1268,7150,1,5,6,44,44,3,3,3,3,988.0,1,3,988,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1976.0,129250
1269,15602,1,7,8,51,13,3,3,3,3,1501.0,1,3,1801,0,2,0,1,1,3,6,0,1,0,0,0,0,0,0,3302.0,289000
1270,10260,1,5,4,34,34,3,3,0,0,0.0,1,3,936,936,2,2,4,2,3,8,0,1,0,0,0,0,0,0,1872.0,100000
1271,12728,1,8,5,9,9,4,3,4,3,1531.0,1,5,1531,908,2,1,4,1,4,7,0,1,0,0,0,0,0,0,3970.0,275000
1272,11690,1,8,5,11,10,4,3,4,3,850.0,1,5,886,878,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2614.0,207000
1273,9230,1,5,8,45,12,3,3,3,3,864.0,1,4,1200,0,1,1,1,1,4,6,1,0,0,0,0,0,0,0,2064.0,146000
1274,1890,1,6,7,38,38,3,3,3,3,494.0,1,5,494,536,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1524.0,116000
1275,9375,1,7,5,13,12,3,3,4,3,1057.0,1,5,1057,977,2,1,3,1,4,8,0,1,0,0,0,0,0,0,3091.0,219500
1276,3480,1,7,5,7,7,4,3,4,3,1405.0,1,5,1405,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2810.0,173000
1277,17140,1,4,6,54,54,3,3,3,3,1134.0,1,5,1229,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2363.0,135000
1278,8749,1,7,5,7,7,4,3,4,3,979.0,1,5,992,940,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2911.0,213000
1279,11375,1,6,5,56,15,3,3,3,3,967.0,1,3,1299,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2266.0,150000
1280,3922,1,7,5,4,3,4,3,5,3,1258.0,1,5,1402,0,0,2,2,1,4,7,0,1,0,0,0,0,0,0,2660.0,194201
1281,3182,1,7,5,5,4,4,3,4,3,1346.0,1,5,1504,0,2,0,1,1,4,7,0,1,0,0,0,0,0,0,2850.0,181000
1282,9750,1,6,6,52,52,3,3,3,3,1442.0,1,4,1442,0,1,1,4,1,3,7,0,1,0,0,0,0,0,0,2884.0,157900
1283,13426,1,7,5,11,10,4,3,4,3,951.0,1,5,951,828,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2730.0,217000
1284,10574,1,8,5,5,4,4,3,4,3,1082.0,1,5,1082,871,2,1,3,1,4,9,0,1,0,0,0,0,0,0,3035.0,252000
1285,8726,1,7,5,8,8,4,3,4,3,872.0,1,5,872,1037,2,1,4,1,4,8,0,1,0,0,0,0,0,0,2781.0,197000
1286,7984,1,7,5,6,5,4,3,4,3,868.0,1,5,868,762,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2498.0,189500
1287,8248,1,5,7,92,60,3,3,3,3,686.0,0,4,686,564,1,1,3,1,2,7,0,1,0,0,0,0,0,0,1936.0,116000
1288,9790,1,6,5,47,47,3,3,3,3,1328.0,1,3,1328,0,1,1,3,1,3,6,1,0,0,0,0,0,0,0,2656.0,143000
1289,7200,1,5,7,60,60,3,3,3,3,876.0,1,3,988,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1864.0,119000
1290,7200,1,6,5,56,56,3,3,3,3,854.0,1,2,854,424,1,0,4,1,3,6,0,1,0,0,0,0,0,0,2132.0,127500
1291,8125,1,6,5,5,5,4,3,4,3,858.0,1,5,858,858,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2574.0,200825
1292,8088,1,2,3,88,55,3,3,3,3,498.0,1,3,498,0,1,0,1,1,3,3,1,0,0,0,0,0,0,0,996.0,35000
1293,12511,1,7,7,32,32,4,3,4,3,1420.0,1,5,1420,1420,2,1,4,1,4,8,0,1,0,0,0,0,0,0,4260.0,292500
1294,1869,1,6,6,40,40,3,3,3,3,483.0,1,3,483,504,1,1,2,1,3,5,0,1,0,0,0,0,0,0,1470.0,106000
1295,9259,1,4,4,83,60,3,3,2,3,660.0,1,3,756,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1416.0,85000
1296,16770,1,8,5,8,7,4,3,5,3,1712.0,1,5,1712,0,2,0,3,1,4,8,0,1,0,0,0,0,0,0,3424.0,286500
1297,4043,1,6,5,33,33,3,3,4,3,1069.0,1,3,1069,0,2,0,2,1,3,4,0,1,0,0,0,0,0,0,2138.0,127500
1298,9000,1,7,5,4,3,4,3,4,3,1335.0,1,5,1335,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2670.0,210400
1299,12677,1,8,5,7,6,5,3,5,3,1518.0,1,5,1518,0,1,1,1,1,5,6,0,1,0,0,0,0,0,0,3036.0,274000
1300,12852,1,8,5,3,3,4,3,4,3,920.0,1,5,920,860,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2700.0,264966
1301,10320,1,4,1,100,60,2,2,3,2,771.0,1,2,866,504,2,0,3,1,3,6,0,0,0,0,0,0,0,0,2141.0,50000
1302,10800,1,5,6,95,60,3,4,2,3,686.0,1,3,966,686,2,0,4,1,3,7,0,0,0,0,0,0,0,0,2338.0,139000
1303,19522,1,7,5,20,20,4,3,4,3,1223.0,1,4,1271,1232,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3726.0,300000
1304,13860,1,8,7,38,15,4,3,4,3,1952.0,1,4,2000,704,2,1,4,1,5,9,0,1,0,0,0,0,0,0,4656.0,345000
1305,11927,1,8,5,16,15,4,3,4,3,1556.0,1,5,1592,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3148.0,228000
1306,11950,1,7,5,7,7,4,3,4,3,384.0,1,5,754,640,2,1,3,1,4,7,0,1,0,0,0,0,0,0,1778.0,165500
1307,9906,1,4,4,85,60,3,3,3,3,686.0,1,2,810,518,1,0,3,1,3,8,0,1,0,0,0,0,0,0,2014.0,107000
1308,4923,1,8,5,9,8,4,3,5,3,1593.0,1,5,1593,0,1,1,0,1,5,5,0,1,0,0,0,0,0,0,3186.0,286000
1309,7879,1,4,5,90,60,3,3,3,3,720.0,1,3,720,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1440.0,34900
1310,7800,1,5,5,46,46,3,3,3,3,912.0,1,3,912,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1824.0,115000
1311,3196,1,8,5,7,7,4,3,4,3,1273.0,1,5,1456,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,2729.0,215000
1312,9928,1,7,8,95,16,3,4,3,3,672.0,1,2,1272,672,2,0,3,1,3,8,0,1,0,0,0,0,0,0,2616.0,179900
1313,6820,1,8,5,25,25,4,3,4,3,1488.0,1,3,1502,0,1,1,1,1,4,4,0,1,0,0,0,0,0,0,2990.0,212000
1314,13128,1,8,5,5,5,4,3,4,3,1074.0,1,5,1074,990,2,1,4,1,4,7,0,1,0,0,0,0,0,0,3138.0,250000
1315,6240,1,5,6,82,60,3,3,3,3,1042.0,1,5,1042,534,1,0,3,1,3,8,0,1,0,0,0,0,0,0,2618.0,149000
1316,8000,1,6,5,15,14,3,3,4,3,773.0,1,4,773,885,2,1,3,1,3,8,0,1,0,0,0,0,0,0,2431.0,188000
1317,10410,1,3,8,80,9,3,4,3,3,713.0,1,5,713,0,1,0,2,1,4,5,0,1,0,0,0,0,0,0,1426.0,99800
1318,10800,1,7,8,120,12,3,4,3,3,718.0,1,5,1576,978,1,1,3,1,3,8,0,1,0,0,0,0,0,0,3272.0,159500
1319,13300,1,7,5,6,6,4,3,4,3,384.0,1,5,744,630,2,1,3,1,4,7,0,1,0,0,0,0,0,0,1758.0,184500
1320,9588,1,8,5,3,3,4,3,5,3,1482.0,1,5,1482,1092,2,1,3,1,5,10,0,1,0,0,0,0,0,0,4056.0,276000
1321,2308,1,6,6,34,34,3,3,4,3,804.0,1,3,804,744,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2352.0,155000
1322,13383,1,5,5,41,10,3,3,3,3,1188.0,1,5,1404,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,2592.0,160000
1323,9350,1,5,6,46,46,3,3,3,3,720.0,1,4,720,720,1,1,4,1,3,7,0,1,0,0,0,0,0,0,2160.0,157500
1324,9892,1,8,5,16,15,4,4,4,4,1679.0,1,5,1803,0,2,1,3,1,4,6,0,1,0,0,0,0,0,0,3482.0,285000
1325,8777,1,5,7,110,7,3,3,3,3,1272.0,1,4,1272,928,2,2,4,2,3,9,1,0,0,0,0,0,0,0,3472.0,145900
1326,10541,1,7,5,14,14,4,3,4,3,672.0,1,5,1302,735,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2709.0,229000
1327,5940,1,4,7,64,60,3,3,0,0,0.0,1,3,896,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,896.0,79000
1328,10284,1,4,7,85,17,3,3,3,3,1151.0,1,5,845,436,2,0,1,1,3,6,0,1,0,0,0,0,0,0,2432.0,128500
1329,9660,1,8,5,12,12,4,3,4,3,1044.0,1,5,1079,897,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3020.0,286000
1330,10179,1,6,5,13,13,3,3,4,3,945.0,1,5,945,663,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2553.0,189500
1331,9533,1,5,5,57,57,3,3,0,0,0.0,1,3,1210,0,1,1,2,1,3,7,0,1,0,0,0,0,0,0,1210.0,102900
1332,5830,1,5,6,60,13,3,4,3,3,988.0,1,5,1030,582,1,1,3,1,3,7,1,0,0,0,0,0,0,0,2600.0,128500
1333,12099,1,5,6,57,6,3,3,3,2,1216.0,1,5,1216,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2432.0,156000
1334,12665,1,8,5,5,4,4,3,4,4,1094.0,1,5,1133,1349,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3576.0,281213
1335,27650,1,7,7,50,3,3,3,4,3,585.0,1,5,2069,0,2,0,4,1,4,9,0,0,1,0,0,0,0,0,2654.0,242000
1336,17600,1,6,5,50,50,3,3,3,3,1478.0,1,5,1478,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,2956.0,157500
1337,7162,1,7,5,7,6,4,3,4,3,796.0,1,5,806,918,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2520.0,196500
1338,8685,1,7,5,12,12,3,3,4,3,1425.0,1,5,1425,0,2,0,3,1,3,5,0,1,0,0,0,0,0,0,2850.0,193000
1339,6240,1,5,8,71,58,3,4,3,3,672.0,1,5,899,423,1,0,4,1,3,7,0,1,0,0,0,0,0,0,1994.0,132000
1340,6451,1,7,7,110,40,3,3,3,3,712.0,1,4,848,580,1,0,4,1,3,7,0,1,0,0,0,0,0,0,2140.0,139900
1341,8760,1,6,6,51,51,3,3,3,3,1194.0,1,3,1194,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2388.0,148000
1342,12568,1,8,5,3,3,4,3,5,3,895.0,1,5,895,923,2,1,3,1,5,8,0,1,0,0,0,0,0,0,2713.0,281500
1343,13069,1,8,5,6,6,4,3,4,3,1706.0,1,5,1718,1238,2,1,5,1,5,11,0,1,0,0,0,0,0,0,4662.0,342000
1344,11080,1,6,6,35,35,3,3,3,3,1128.0,1,3,1210,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,2338.0,148000
1345,10759,1,5,4,38,38,3,4,4,3,1001.0,1,3,1001,640,2,0,4,1,3,5,1,0,0,0,0,0,0,0,2642.0,140000
1346,8973,1,5,7,52,19,3,3,3,3,1008.0,1,3,1053,0,1,1,3,1,5,6,0,1,0,0,0,0,0,0,2061.0,150000
1347,10990,1,7,5,14,13,4,3,5,3,1064.0,1,5,1064,1061,2,1,4,1,4,12,0,1,0,0,0,0,0,0,3189.0,279500
1348,3675,1,6,5,5,5,3,3,4,3,547.0,1,5,1072,0,1,0,2,1,4,5,0,1,0,0,0,0,0,0,1619.0,140000
1349,8385,1,6,5,32,32,3,3,3,3,1664.0,1,3,1664,0,2,0,4,2,3,10,0,1,0,0,0,0,0,0,3328.0,145000
1350,5858,1,7,5,11,11,4,3,4,3,1405.0,1,5,1337,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2742.0,184000
1351,3880,1,8,6,32,32,4,3,4,3,1226.0,1,3,1226,0,1,0,1,1,4,4,0,1,0,0,0,0,0,0,2452.0,206000
1352,1504,1,4,4,38,38,3,3,3,3,546.0,1,3,546,546,1,1,3,1,3,5,0,1,0,0,0,0,0,0,1638.0,85500
1353,11988,1,6,7,76,15,3,3,3,3,715.0,1,2,849,811,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2375.0,188700
1354,10928,1,6,6,32,24,3,3,3,3,1427.0,1,3,1671,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,3098.0,200000
1355,10778,1,7,6,20,19,4,3,4,3,1054.0,1,4,1061,0,1,1,1,1,4,4,1,0,0,0,0,0,0,0,2115.0,162000
1356,10200,1,5,8,70,13,3,3,3,3,672.0,1,5,672,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1344.0,108000
1357,9373,1,5,7,35,35,3,3,4,3,1621.0,1,3,1621,0,2,0,3,1,3,7,0,0,0,1,0,0,0,0,3242.0,213000
1358,12085,1,8,5,3,3,4,3,5,3,1734.0,1,5,1734,0,2,0,3,1,5,7,0,1,0,0,0,0,0,0,3468.0,318000
1359,8100,1,5,5,112,45,3,3,3,3,849.0,1,3,1075,1063,2,0,2,3,3,11,0,1,0,0,0,0,0,0,2987.0,106000
1360,19950,1,6,7,82,60,3,3,3,3,672.0,1,5,1337,672,2,0,4,1,3,8,0,1,0,0,0,0,0,0,2681.0,235000
1361,9320,1,4,5,51,51,3,3,3,3,950.0,1,2,1225,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2175.0,128950
1362,10197,1,6,5,49,49,3,3,3,3,1362.0,1,3,1362,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2724.0,163000
1363,8160,1,5,6,70,60,3,3,3,3,756.0,1,2,756,378,1,1,3,1,3,7,0,1,0,0,0,0,0,0,1890.0,126000
1364,11426,1,7,5,7,7,3,3,4,3,1362.0,1,5,1362,720,2,1,3,1,4,6,0,1,0,0,0,0,0,0,3444.0,200000
1365,11344,1,5,5,52,52,3,3,3,3,874.0,0,3,874,650,1,1,3,1,3,7,1,0,0,0,0,0,0,0,2398.0,144000
1366,8000,1,5,4,49,49,3,3,3,3,1800.0,1,5,1800,0,2,0,6,2,3,10,0,0,0,0,0,0,0,0,3600.0,141000
1367,11002,1,8,5,12,11,4,3,4,3,1389.0,1,5,1411,1171,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3971.0,322500
1368,12137,1,7,5,12,12,3,3,4,3,1649.0,1,5,1661,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3310.0,224900
1369,21384,1,5,6,87,6,3,3,3,3,1324.0,1,5,1072,504,1,1,3,1,4,6,0,1,0,0,0,0,0,0,2900.0,223500
1370,8926,1,4,3,54,54,3,3,3,3,672.0,1,5,960,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1632.0,112000
1371,8702,1,6,5,13,12,3,3,3,3,926.0,1,5,926,678,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2530.0,187500
1372,10020,1,1,1,88,60,2,2,2,1,683.0,1,4,904,0,0,1,1,1,2,4,0,1,0,0,0,0,0,0,1587.0,61000
1373,12354,1,6,8,90,10,3,3,3,2,684.0,1,4,684,512,1,0,3,1,4,7,0,1,0,0,0,0,0,0,1880.0,110000
1374,4130,1,3,6,75,7,4,3,3,3,270.0,1,4,729,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,999.0,52000
1375,6289,1,6,5,5,4,4,3,4,3,1362.0,1,5,1362,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2724.0,207000
1376,8525,1,5,6,99,60,3,3,3,3,940.0,1,3,1024,940,1,1,4,1,3,7,0,1,0,0,0,0,0,0,2904.0,130000
1377,10791,1,4,5,43,43,3,3,0,0,0.0,1,3,1296,0,2,0,2,2,3,6,0,1,0,0,0,0,0,0,1296.0,90000
1378,10429,1,5,5,18,18,3,3,4,3,624.0,1,3,624,663,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1911.0,130000
1379,7438,1,5,8,102,19,3,3,2,3,504.0,1,4,936,316,1,0,3,1,3,5,0,0,0,0,0,1,0,0,1756.0,127000
1380,11670,1,9,5,4,4,5,3,5,4,1905.0,1,5,1905,0,2,0,3,1,5,8,0,0,0,0,0,0,0,1,3810.0,320000
1381,10800,1,5,6,90,60,3,3,3,3,1120.0,1,5,1130,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2250.0,120000
1382,11920,1,7,5,6,6,4,3,4,3,831.0,1,5,831,828,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2490.0,181000
1383,9450,1,4,5,56,56,3,3,3,3,894.0,1,5,894,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1788.0,110000
1384,7627,1,4,6,90,60,2,3,2,1,600.0,1,4,1101,600,2,0,4,2,2,8,0,0,0,0,0,0,0,0,2301.0,94550
1385,5900,1,4,7,87,52,3,3,4,3,440.0,1,3,869,0,1,0,2,1,2,4,0,1,0,0,0,0,0,0,1309.0,85500
1386,9129,1,5,5,33,33,3,3,4,3,923.0,1,3,1008,0,1,0,1,1,4,4,0,1,0,0,0,0,0,0,1931.0,153500
1387,13680,1,3,5,55,55,3,3,0,0,0.0,1,5,1733,0,2,0,4,1,3,8,0,1,0,0,0,0,0,0,1733.0,139600
1388,9600,1,5,5,43,43,3,3,3,3,1568.0,1,3,1568,0,1,1,3,1,3,7,0,1,0,0,0,0,0,0,3136.0,143000
1389,14720,1,8,5,15,14,4,3,4,3,2033.0,1,5,2053,1185,2,1,4,1,4,9,0,1,0,0,0,0,0,0,5271.0,410000
1390,8750,1,6,5,12,12,3,3,4,3,928.0,1,5,928,844,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2700.0,200000
1391,7130,1,5,6,43,43,3,3,3,3,864.0,1,3,864,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1728.0,130000
1392,9350,1,6,7,64,60,3,3,3,3,747.0,1,5,892,747,1,1,3,1,4,6,0,1,0,0,0,0,0,0,2386.0,154400
1393,8963,1,8,9,34,14,5,4,3,4,1142.0,1,5,1175,1540,3,1,4,1,4,11,0,1,0,0,0,0,0,0,3857.0,299800
1394,9780,1,5,3,76,60,3,3,3,3,585.0,1,3,687,425,2,0,4,1,3,6,0,1,0,0,0,0,0,0,1697.0,63000
1395,5805,1,5,7,53,53,3,3,3,3,1347.0,1,4,1347,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2694.0,143000
1396,8243,1,5,7,49,49,3,4,3,3,964.0,1,5,964,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1928.0,137500
1397,12227,1,6,7,33,15,3,4,4,4,1330.0,1,3,1542,1330,2,1,4,1,3,11,0,0,0,1,0,0,0,0,4202.0,272000
1398,9248,1,6,6,18,18,3,3,4,3,1158.0,1,4,1167,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2325.0,173000
1399,20270,1,7,6,31,31,3,3,4,3,1524.0,1,3,1524,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,3048.0,245000
1400,7200,1,5,5,30,30,3,3,4,3,936.0,1,3,936,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1872.0,140000
1401,9965,1,7,5,3,3,4,3,5,3,1264.0,1,5,1282,1414,2,1,4,1,5,10,0,1,0,0,0,0,0,0,3960.0,383970
1402,16012,1,4,4,56,42,3,3,3,3,954.0,1,5,1482,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,2436.0,125000
1403,8445,1,5,7,38,3,3,3,4,3,768.0,1,3,768,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1536.0,133000
1404,9612,1,8,5,2,1,4,3,4,3,1468.0,1,5,1468,0,2,0,3,1,4,6,1,0,0,0,0,0,0,0,2936.0,244600
1405,10180,1,5,6,42,42,3,3,3,3,912.0,1,3,1044,0,1,1,3,1,3,5,1,0,0,0,0,0,0,0,1956.0,139000
1406,7584,1,5,5,57,57,3,3,3,3,1036.0,1,5,1036,0,1,0,3,1,3,5,0,0,0,0,0,0,0,0,2072.0,112900
1407,4800,1,5,5,100,7,3,3,3,2,680.0,1,2,680,680,1,0,2,1,3,6,0,1,0,0,0,0,0,0,2040.0,111000
1408,11900,1,6,5,53,53,3,3,3,3,1392.0,1,3,1392,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2784.0,166000
1409,7399,1,7,5,13,12,4,3,4,3,975.0,1,5,975,975,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2925.0,239000
1410,8940,1,7,5,13,12,3,4,4,4,1344.0,1,5,1344,0,2,0,2,2,3,8,0,1,0,0,0,0,0,0,2688.0,209200
