,lot_frontage,lot_area,street,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,garage_yr_blt,garage_area,garage_qual,garage_cond,pool_area,pool_qc,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,paved_drive_P,paved_drive_Y,total_sf,overall_score,exter_score,bsmt_score,garage_score,saleprice
1111,65.0,8461,1,1,6,5,5,4,4,3,4,3,1,728.0,1,5,728,728,2,1,3,1,4,8,2005.0,390.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2184.0,30,12,12,9,163990
1112,60.0,7518,1,1,5,8,100,6,2,4,2,2,1,396.0,1,4,665,665,1,0,3,1,3,7,2001.0,390.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1726.0,40,8,4,9,116500
1113,0.0,8010,1,1,7,5,8,7,4,3,4,3,1,840.0,1,5,840,880,2,1,3,1,4,7,2002.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2560.0,35,12,12,9,188000
1114,0.0,10050,1,1,5,6,44,44,3,3,3,3,3,793.0,1,5,1280,0,2,0,3,1,3,6,1966.0,432.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2073.0,30,9,9,9,175000
1115,38.0,4740,1,1,8,5,22,22,4,3,4,3,4,1166.0,1,4,1179,0,2,0,2,1,3,5,1988.0,480.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2345.0,40,12,12,9,182000
1116,60.0,6978,1,1,5,7,84,30,4,4,3,3,1,850.0,1,3,960,0,1,0,2,1,3,5,1981.0,576.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1810.0,35,16,9,9,103000
1117,0.0,11400,1,1,10,5,9,8,5,3,5,3,4,2633.0,1,5,2633,0,2,1,2,1,5,8,2001.0,804.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5266.0,50,15,15,9,466500
1118,66.0,9240,1,1,6,8,51,12,4,3,3,3,1,988.0,1,3,988,0,2,0,3,1,4,6,1959.0,297.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1976.0,48,12,9,9,149500
1119,24.0,2304,1,1,7,7,32,32,3,3,4,3,1,1061.0,1,3,1055,0,2,0,2,1,3,4,1978.0,319.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2116.0,49,9,12,9,142500
1120,54.0,7223,1,1,5,5,84,60,3,3,3,3,2,1290.0,1,3,1422,0,1,0,3,1,3,6,1973.0,352.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2712.0,25,9,9,9,136500
1121,0.0,3612,1,1,6,5,17,16,3,3,4,3,1,630.0,1,5,630,690,2,1,3,1,3,5,1993.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1950.0,30,9,12,9,137000
1122,63.0,12680,1,1,7,6,22,22,4,3,4,4,2,1675.0,1,5,1688,0,2,0,2,1,5,6,1988.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3363.0,42,12,16,9,226500
1123,85.0,10176,1,1,7,5,20,20,3,3,4,3,4,1300.0,1,4,1341,0,1,1,2,1,4,5,1990.0,506.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2641.0,35,9,12,9,171500
1124,55.0,10780,1,1,5,5,34,34,3,3,3,3,3,911.0,1,4,954,0,1,0,3,1,3,6,1976.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1865.0,25,9,9,9,132500
1125,0.0,8544,1,1,3,4,61,60,3,3,0,0,0,0.0,0,2,1040,0,2,0,2,2,3,6,1949.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1040.0,12,9,0,9,87500
1126,79.0,10646,1,1,7,5,9,9,3,3,3,3,1,858.0,1,5,872,917,2,1,3,1,3,7,2001.0,546.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2647.0,35,9,9,9,223000
1127,80.0,8400,1,1,6,9,48,5,4,4,3,3,1,1319.0,1,3,1537,0,1,1,3,1,4,7,1962.0,462.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2856.0,54,16,9,9,174000
1128,85.0,15428,1,1,5,6,59,19,3,3,3,3,1,884.0,1,5,884,0,1,0,2,1,3,4,1951.0,270.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1768.0,30,9,9,9,142000
1129,81.0,11216,1,1,8,5,4,4,4,3,4,4,1,1489.0,1,5,1489,0,2,0,3,1,4,7,2006.0,776.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2978.0,40,12,16,9,232600
1130,78.0,10140,1,1,6,6,36,11,3,3,3,3,1,1040.0,1,2,1309,0,1,1,3,1,4,5,1974.0,484.0,3,3,648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2349.0,36,9,9,9,181000
1131,42.0,3964,1,1,6,4,37,37,3,3,4,3,1,942.0,1,4,1291,1230,2,1,5,1,3,10,1973.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3463.0,24,9,12,9,151400
1132,98.0,11428,1,1,8,5,4,4,4,3,4,3,1,1626.0,1,5,1634,0,2,0,3,1,4,7,2006.0,866.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3260.0,40,12,12,9,250000
1133,80.0,10421,1,1,7,5,22,22,3,3,4,3,1,980.0,1,3,980,734,2,1,3,1,3,7,1988.0,496.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2694.0,35,9,12,9,196500
1134,75.0,13500,1,1,7,8,131,23,3,4,3,3,1,819.0,1,3,1312,1142,2,0,3,1,3,8,1950.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3273.0,56,12,9,9,185000
1135,75.0,9000,1,1,6,5,41,41,3,3,3,3,3,1216.0,1,3,1216,0,1,0,3,1,3,5,1969.0,336.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2432.0,30,9,9,9,113000
1136,60.0,8089,1,1,8,6,3,3,4,3,4,3,3,1419.0,1,5,1419,0,2,0,2,1,4,7,2007.0,567.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2838.0,48,12,12,9,392000
1137,35.0,9400,1,1,6,5,35,35,3,3,4,4,4,945.0,1,3,980,0,2,0,4,0,3,4,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1925.0,30,9,16,0,127500
1138,24.0,2117,1,1,6,5,10,10,4,3,4,3,1,756.0,1,5,769,804,2,1,3,1,4,4,2000.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2329.0,30,12,12,9,177000
1139,85.0,10625,1,1,6,5,6,6,4,3,4,3,3,1158.0,1,5,1158,1285,2,1,4,1,4,9,2004.0,744.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3601.0,30,12,12,9,265000
1140,106.0,8413,1,1,8,5,12,12,4,4,5,3,2,1220.0,1,5,1220,1142,2,1,3,1,4,8,1998.0,1105.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3582.0,40,16,15,12,312500
1141,75.0,13500,1,1,10,9,117,10,5,5,3,3,1,1237.0,1,4,1521,1254,3,1,3,1,4,9,1988.0,880.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4012.0,90,25,9,12,325000
1142,0.0,15676,1,1,8,8,30,30,4,4,4,4,4,2014.0,1,4,2014,0,2,0,2,1,4,6,1980.0,864.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4028.0,64,16,16,9,275000
1143,82.0,9950,1,1,7,5,15,15,4,3,4,3,1,1203.0,1,5,1214,1306,2,1,4,1,4,9,1995.0,721.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3723.0,35,12,12,9,290000
1144,39.0,15410,1,1,6,6,36,8,3,4,3,3,4,1208.0,1,5,1494,0,2,0,3,1,3,7,1974.0,461.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2702.0,36,12,9,9,169000
1145,50.0,6000,1,1,5,7,89,60,3,3,3,3,1,616.0,1,4,616,0,1,0,2,1,3,4,1921.0,205.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1232.0,35,9,9,9,89000
1146,63.0,8402,1,1,6,5,12,12,3,3,4,3,1,789.0,1,4,789,676,2,1,3,1,3,7,1998.0,393.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2254.0,30,9,12,9,180400
1147,85.0,10655,1,1,8,5,7,6,4,3,4,3,1,3206.0,1,5,1629,0,2,0,3,1,4,7,2003.0,880.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4835.0,40,12,12,9,284000
1148,70.0,10150,1,1,5,5,52,52,3,3,3,3,1,912.0,1,5,912,0,1,0,2,1,3,5,1958.0,275.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1824.0,25,9,9,9,114500
1149,84.0,10084,1,1,7,5,5,4,4,3,4,3,3,1552.0,1,5,1552,0,2,0,3,1,4,7,2005.0,782.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3104.0,35,12,12,9,212900
1150,67.0,16285,1,1,7,5,9,8,4,3,4,3,1,1413.0,1,5,1430,0,2,0,3,1,4,6,2001.0,605.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2843.0,35,12,12,9,187100
1151,34.0,3230,1,1,6,5,11,11,3,3,4,3,1,729.0,1,4,729,729,2,1,2,1,3,5,1999.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2187.0,30,9,12,9,176000
1152,0.0,21579,1,1,6,6,42,42,3,3,4,3,1,1488.0,1,5,1488,0,2,0,3,1,3,7,1968.0,552.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2976.0,36,9,12,9,215000
1153,64.0,8320,1,1,7,5,6,6,4,3,4,3,1,770.0,1,5,770,812,2,1,3,1,4,6,2004.0,520.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2352.0,35,12,12,9,185900
1154,60.0,6960,1,1,4,6,40,40,3,3,3,3,1,864.0,1,3,864,0,1,0,3,1,4,5,1989.0,660.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,24,9,9,9,120500
1155,60.0,21930,1,1,5,5,5,5,4,3,4,4,3,732.0,1,5,734,1104,2,1,4,1,3,7,2005.0,372.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2570.0,25,12,16,9,192140
1156,60.0,6600,1,1,5,9,28,2,4,4,3,3,1,816.0,1,5,816,0,1,0,3,1,4,5,1982.0,264.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1632.0,45,16,9,9,130500
1157,50.0,8405,1,1,4,3,65,60,3,3,0,0,0,0.0,0,3,1088,441,2,0,4,1,3,9,1945.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1529.0,12,9,0,9,98000
1158,91.0,11778,1,1,9,5,2,2,4,3,4,3,4,2271.0,1,5,2276,0,2,0,3,1,5,7,2008.0,1348.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4547.0,45,12,12,12,475000
1159,60.0,8967,1,1,5,2,90,60,3,2,2,1,1,961.0,1,4,1077,0,1,0,2,1,3,6,1920.0,338.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2038.0,10,6,2,1,67000
1160,86.0,10562,1,1,8,5,3,3,4,3,5,3,1,1582.0,1,5,1610,551,1,1,3,1,5,8,2007.0,789.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3743.0,40,12,15,9,325624
1161,44.0,12864,1,1,7,5,8,8,4,3,4,3,1,1409.0,1,5,1409,0,1,1,1,1,4,4,2002.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2818.0,35,12,12,9,245000
1162,66.0,13695,1,1,5,5,6,6,3,3,3,3,1,1114.0,1,5,1114,0,1,1,3,1,4,6,2004.0,576.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2228.0,25,9,9,9,159000
1163,79.0,10289,1,1,5,7,45,45,3,3,3,3,1,1073.0,1,3,1073,0,1,1,3,1,3,6,1965.0,515.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2146.0,35,9,9,9,156000
1164,105.0,15431,1,1,10,5,2,2,5,3,5,3,4,3094.0,1,5,2402,0,2,0,2,1,5,10,2008.0,672.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5496.0,50,15,15,9,555000
1165,0.0,11120,1,1,6,6,26,26,3,3,4,3,1,1232.0,1,3,1232,0,2,0,3,1,3,6,1984.0,516.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2464.0,36,9,12,9,162500
1166,73.0,9069,1,1,6,8,17,17,4,4,4,3,3,1344.0,1,4,1440,0,2,0,2,2,4,8,1993.0,920.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2784.0,48,16,12,9,224500
1167,0.0,47280,1,1,6,5,60,60,3,3,3,3,1,1488.0,1,4,1488,0,2,1,3,1,3,6,1950.0,738.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2976.0,30,9,9,9,133000
1168,63.0,7875,1,1,7,5,7,7,4,3,4,3,1,783.0,1,5,807,702,2,1,3,1,4,8,2003.0,393.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2292.0,35,12,12,9,180000
1169,60.0,6600,1,1,5,6,28,5,3,3,3,3,1,845.0,1,4,845,0,1,0,3,1,4,6,1982.0,264.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1690.0,30,9,9,9,134500
1170,66.0,13682,1,1,10,5,4,4,5,3,5,3,4,1410.0,1,5,1426,1519,3,1,3,1,4,10,2006.0,641.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4355.0,50,15,15,9,438780
1171,101.0,9150,1,1,6,5,48,48,3,3,4,3,4,1099.0,1,4,1431,0,1,0,3,1,3,6,1962.0,296.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2530.0,30,9,12,9,165000
1172,65.0,7150,1,1,5,5,43,43,3,3,3,3,1,892.0,1,3,892,0,1,0,3,1,3,5,1967.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1784.0,25,9,9,9,100000
1173,0.0,12285,1,1,7,6,50,50,3,3,3,3,1,1329.0,1,4,1329,0,1,1,3,1,3,5,1960.0,441.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2658.0,42,9,9,9,176000
1174,102.0,17920,1,1,5,4,55,36,3,3,3,3,2,1763.0,1,3,1779,0,1,1,3,1,3,6,1955.0,454.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3542.0,20,9,9,9,170000
1175,53.0,3684,1,1,7,5,3,3,4,3,4,3,1,1373.0,1,5,1555,0,2,0,2,1,4,7,2007.0,660.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2928.0,35,12,12,9,174000
1176,62.0,7006,1,1,6,6,85,60,3,3,3,3,1,768.0,1,3,788,448,2,0,3,1,3,6,1985.0,384.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,36,9,9,9,127000
1177,77.0,8390,1,1,7,5,11,11,3,3,4,3,1,831.0,1,5,873,778,2,1,3,1,3,7,1999.0,450.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2482.0,35,9,12,9,185900
1178,50.0,5784,1,1,5,8,72,14,3,3,2,3,1,190.0,1,4,886,0,1,0,2,1,3,4,1938.0,273.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1076.0,40,9,6,9,91300
1179,70.0,9135,1,1,6,5,7,7,4,3,4,3,3,1682.0,1,5,1700,0,2,0,3,1,4,7,2003.0,544.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3382.0,30,12,12,9,200000
1180,78.0,10496,1,1,6,6,61,60,3,3,3,3,2,1040.0,1,5,1168,678,2,0,3,1,3,7,1949.0,315.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2886.0,36,9,9,9,143000
1181,0.0,13650,1,1,5,5,52,52,4,4,3,3,1,1052.0,1,5,1252,668,2,0,4,1,4,8,1958.0,451.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2972.0,25,16,9,9,172500
1182,67.0,8308,1,1,4,6,47,47,3,4,3,3,1,1088.0,1,3,1088,0,1,0,2,1,3,4,2002.0,520.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2176.0,24,12,9,9,110000
1183,0.0,9450,1,1,4,5,53,53,3,3,3,3,1,1040.0,1,3,1362,0,1,0,3,1,3,6,1982.0,768.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2402.0,20,9,9,9,140000
1184,78.0,9317,1,1,6,5,4,4,4,3,4,3,1,1314.0,1,4,1314,0,2,0,3,1,4,6,2006.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2628.0,30,12,12,9,176432
1185,0.0,7153,1,1,6,5,19,19,3,3,4,3,1,1278.0,1,4,1294,0,2,0,3,1,4,6,1991.0,496.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2572.0,30,9,12,9,179200
1186,68.0,8814,1,1,7,5,5,3,4,3,4,3,1,1274.0,1,5,1274,0,2,0,3,1,4,6,2005.0,508.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2548.0,35,12,12,9,203000
1187,83.0,9849,1,1,7,6,3,3,4,3,4,3,3,1689.0,1,5,1689,0,2,0,3,1,4,7,2007.0,954.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3378.0,42,12,12,9,248328
1188,79.0,14463,1,1,9,5,2,2,5,3,5,3,4,1641.0,1,5,1641,0,2,0,3,1,5,7,2008.0,885.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3282.0,45,15,15,9,316500
1189,50.0,5190,1,1,7,5,62,60,3,3,3,3,1,570.0,1,3,617,462,1,0,2,1,3,5,1948.0,249.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1649.0,35,9,9,9,125600
1190,65.0,9750,1,1,5,6,51,51,3,3,3,3,1,984.0,1,4,984,0,1,0,2,1,2,5,1959.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968.0,30,9,9,9,110000
1191,50.0,6000,1,1,4,4,90,60,3,3,3,3,1,960.0,1,4,960,0,1,0,2,1,2,5,1997.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1920.0,16,9,9,9,108500
1192,66.0,8712,0,1,5,5,58,58,2,3,3,3,3,540.0,1,3,1044,0,1,0,2,1,2,4,1952.0,504.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1584.0,25,6,9,9,55993
1193,69.0,11851,1,1,5,7,62,1,3,4,3,3,1,1027.0,1,5,1027,606,1,0,3,1,4,7,1948.0,240.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2660.0,35,12,9,9,129000
1194,54.0,13811,1,1,6,6,23,23,3,3,4,4,1,1112.0,1,4,1137,0,2,0,2,1,4,5,1987.0,551.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2249.0,36,9,16,9,176000
1195,83.0,10143,1,1,6,7,47,47,3,3,3,3,1,1380.0,1,2,1380,0,1,1,3,1,3,6,1963.0,364.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2760.0,42,9,9,9,154000
1196,93.0,18265,1,1,6,5,24,24,4,4,4,4,3,1256.0,1,5,1256,0,2,0,3,1,4,6,1986.0,578.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2512.0,30,16,16,9,180000
1197,44.0,4224,1,1,5,5,34,34,3,3,4,3,1,1142.0,1,3,1142,0,1,1,3,1,3,6,1976.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2284.0,25,9,12,9,134000
1198,84.0,12615,1,1,6,7,60,9,3,3,3,4,3,1202.0,1,3,2158,0,2,0,4,1,4,7,1950.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3360.0,42,9,12,9,243000
1199,85.0,14536,1,1,8,5,8,7,4,3,4,3,3,1616.0,1,5,1629,0,2,0,3,1,4,9,2002.0,808.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3245.0,40,12,12,9,270000
1200,71.0,9187,1,1,6,5,27,27,3,4,3,3,1,1084.0,1,3,1080,0,1,1,3,1,3,5,1983.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2164.0,30,12,9,9,134000
1201,90.0,9900,1,1,7,5,17,17,4,3,4,3,4,1347.0,1,5,1372,1274,2,1,4,1,4,9,1993.0,656.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3993.0,35,12,12,9,260000
1202,64.0,8333,1,1,7,5,4,4,4,3,4,3,1,738.0,1,4,738,753,2,1,3,1,4,7,2006.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2229.0,35,12,12,9,168675
1203,0.0,10147,1,1,6,5,16,16,3,3,4,3,1,392.0,1,4,924,770,2,1,3,1,3,7,1994.0,398.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2086.0,30,9,12,9,160000
1204,44.0,5914,1,1,5,9,120,14,3,3,2,3,1,684.0,1,4,684,396,1,0,3,1,4,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1764.0,45,9,6,0,95000
1205,79.0,11646,1,1,6,5,5,4,4,3,4,3,3,704.0,1,5,704,718,2,1,3,1,4,7,2005.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2126.0,30,12,12,9,173000
1206,60.0,7200,1,1,7,5,4,4,4,3,4,4,1,1293.0,1,5,1301,0,2,0,2,1,4,5,2006.0,572.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2594.0,35,12,16,9,187750
1207,46.0,20544,1,1,7,6,24,19,3,4,4,3,1,791.0,1,4,1236,857,2,1,3,1,3,7,1986.0,542.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2884.0,42,12,12,9,215000
1208,0.0,9981,1,1,5,5,43,43,3,3,3,3,2,1073.0,1,4,1073,0,1,0,3,1,3,6,1967.0,270.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2146.0,25,9,9,9,120000
1209,70.0,8251,1,1,7,5,5,4,4,3,4,4,3,1494.0,1,5,1506,0,2,0,3,1,4,7,2005.0,672.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3000.0,35,12,16,9,249000
1210,78.0,10140,1,1,7,6,43,43,3,3,3,3,1,1334.0,1,4,1334,0,2,0,3,1,3,7,1967.0,477.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2668.0,42,9,9,9,164500
1211,0.0,8239,1,1,7,5,24,24,4,3,0,0,0,0.0,1,4,1295,0,2,0,2,1,4,5,1986.0,312.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1295.0,35,12,0,9,230000
1212,0.0,5700,1,1,7,6,81,20,3,3,3,3,1,672.0,1,4,672,672,1,1,3,1,4,6,1979.0,456.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,42,9,9,9,140000
1213,60.0,7200,1,1,5,7,58,58,3,4,3,4,1,732.0,1,3,732,0,1,0,2,1,3,4,1952.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1464.0,35,12,12,9,118900
1214,71.0,9178,1,1,8,5,2,2,4,3,4,3,3,1468.0,1,5,1468,0,2,0,3,1,4,6,2008.0,904.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2936.0,40,12,12,9,239900
1215,53.0,4043,1,1,6,5,35,35,3,3,4,3,1,1069.0,1,4,1069,0,2,0,2,1,3,4,1975.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2138.0,30,9,12,9,146300
1216,0.0,4224,1,1,5,6,35,35,3,3,4,3,1,1040.0,1,4,1040,0,1,0,3,1,3,6,1975.0,499.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2080.0,30,9,12,9,124000
1217,75.0,11235,1,1,5,5,47,47,3,3,4,3,3,925.0,1,3,999,0,1,0,3,1,3,6,1963.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1924.0,25,9,12,9,130000
1218,65.0,8450,1,1,7,5,10,9,3,3,4,3,1,1349.0,1,5,1349,0,2,0,3,1,3,6,2000.0,539.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2698.0,35,9,12,9,179000
1219,99.0,11851,1,1,7,5,20,20,3,3,4,3,1,1424.0,1,5,1442,0,2,0,3,1,3,5,1990.0,500.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2866.0,35,9,12,9,180500
1220,47.0,4608,1,1,4,6,65,60,3,4,3,3,1,747.0,1,3,747,0,1,0,2,1,3,4,1945.0,220.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1494.0,24,12,9,9,80000
1221,78.0,9262,1,1,8,5,2,1,4,3,4,3,1,1573.0,1,5,1578,0,2,0,3,1,5,7,2008.0,840.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3151.0,40,12,12,9,287090
1222,70.0,12702,1,1,5,5,54,54,3,3,0,0,0,0.0,1,4,882,0,1,0,2,1,3,4,1956.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,882.0,25,9,0,9,97000
1223,0.0,2938,1,1,7,5,8,8,4,3,4,3,3,1368.0,1,5,1511,0,2,0,2,1,4,5,2002.0,398.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2879.0,35,12,12,9,246990
1224,160.0,18160,0,1,6,6,46,46,3,3,3,3,3,1302.0,1,2,1128,0,1,0,3,1,3,6,1964.0,480.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2430.0,36,9,9,9,154204
1225,76.0,11355,1,1,7,7,52,9,3,3,3,3,1,1312.0,1,5,1312,0,1,1,3,1,3,6,1958.0,495.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2624.0,49,9,9,9,186000
