,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,garage_yr_blt,mas_vnr_area,totrms_abvgrd,fireplaces,bsmtfin_sf_1,lot_frontage,open_porch_sf,wood_deck_sf,lot_area,bsmt_full_bath,half_bath,2nd_flr_sf,full_bath_1,full_bath_2,full_bath_3,full_bath_4,total_sf_dom,lot_minus_total,saleprice
1244,8,2004,644.0,3.0,870.0,878,8,8,2002.0,0.0,8,1,651.0,0.0,48,0,12891,1.0,1,1126,0,1,0,0,2655.0,10236.0,257500
1245,6,986,180.0,1.0,960.0,986,84,60,1926.0,0.0,5,1,0.0,60.0,128,0,6180,0.0,0,0,1,0,0,0,986.0,5194.0,102000
1246,7,1108,280.0,1.0,637.0,1108,80,60,1930.0,0.0,6,1,0.0,57.0,0,0,7449,0.0,0,0,1,0,0,0,1108.0,6341.0,139400
1247,3,1214,936.0,3.0,672.0,694,95,60,1998.0,0.0,6,0,0.0,60.0,0,216,10410,0.0,0,520,1,0,0,0,1214.0,9196.0,105000
1248,8,2217,621.0,2.0,2217.0,2217,40,40,1970.0,0.0,8,1,351.0,95.0,207,81,15865,1.0,0,0,0,1,0,0,2568.0,13297.0,268000
1249,6,2201,432.0,2.0,697.0,1575,44,44,1966.0,0.0,8,1,0.0,0.0,236,586,19690,0.0,0,626,0,1,0,0,2201.0,17489.0,274970
1250,7,1220,397.0,2.0,1220.0,1220,5,4,2005.0,16.0,5,1,16.0,43.0,16,100,3182,0.0,0,0,0,1,0,0,1236.0,1946.0,180000
1251,7,1378,360.0,2.0,689.0,689,82,5,1928.0,0.0,7,1,141.0,60.0,0,0,9600,0.0,0,689,0,1,0,0,1519.0,8081.0,161000
1252,4,930,308.0,1.0,0.0,930,64,4,1946.0,0.0,6,0,0.0,60.0,0,0,11100,0.0,0,0,1,0,0,0,930.0,10170.0,84900
1253,5,988,264.0,1.0,988.0,988,52,52,1958.0,0.0,5,0,532.0,70.0,0,0,13587,1.0,0,0,1,0,0,0,1520.0,12067.0,119000
1254,8,1964,892.0,3.0,1964.0,1964,5,4,2005.0,674.0,7,1,1571.0,85.0,265,0,11447,1.0,1,0,0,1,0,0,3535.0,7912.0,370000
1255,7,1270,524.0,2.0,1270.0,1270,5,4,2005.0,0.0,6,0,0.0,64.0,96,0,7242,0.0,0,0,0,1,0,0,1270.0,5972.0,175900
1256,5,2240,528.0,2.0,0.0,1120,31,31,1979.0,0.0,12,0,0.0,64.0,0,154,7018,0.0,0,1120,0,1,0,0,2240.0,4778.0,142953
1257,8,1494,478.0,2.0,1494.0,1494,16,15,1994.0,0.0,5,1,457.0,50.0,30,0,9466,1.0,1,0,1,0,0,0,1951.0,7515.0,279700
1258,5,1364,331.0,1.0,1179.0,1364,53,53,1957.0,0.0,6,1,623.0,70.0,60,0,8400,0.0,1,0,1,0,0,0,1987.0,6413.0,132000
1259,9,2153,736.0,3.0,1440.0,1476,10,10,2000.0,204.0,8,2,904.0,0.0,142,253,11050,1.0,1,677,0,1,0,0,3057.0,7993.0,313000
1260,4,1336,570.0,1.0,637.0,897,90,60,1994.0,0.0,7,0,637.0,60.0,47,0,11040,0.0,1,439,1,0,0,0,1973.0,9067.0,108000
1261,7,1656,397.0,2.0,746.0,760,7,6,2003.0,92.0,7,1,0.0,60.0,128,178,6931,0.0,1,896,0,1,0,0,1656.0,5275.0,165400
1262,6,1499,473.0,2.0,781.0,795,15,15,1995.0,68.0,6,1,0.0,65.0,91,413,12438,0.0,1,704,0,1,0,0,1499.0,10939.0,187000
1263,8,2794,810.0,3.0,1462.0,1490,15,14,1995.0,506.0,9,1,689.0,174.0,146,0,15138,1.0,1,1304,0,1,0,0,3483.0,11655.0,403000
1264,6,2030,551.0,2.0,848.0,1118,34,34,1976.0,298.0,8,1,156.0,0.0,224,0,12046,0.0,1,912,0,1,0,0,2186.0,9860.0,195000
1265,6,1254,525.0,2.0,1218.0,1254,49,49,1961.0,291.0,6,1,600.0,100.0,0,0,9600,1.0,0,0,1,0,0,0,1854.0,7746.0,158500
1266,8,1989,586.0,2.0,1065.0,1091,8,8,2002.0,210.0,7,1,932.0,90.0,60,199,11367,1.0,1,898,0,1,0,0,2921.0,8446.0,255000
1267,5,1898,484.0,2.0,1898.0,1898,54,54,1956.0,0.0,7,2,1116.0,56.0,51,0,26073,0.0,1,0,0,1,0,0,3014.0,23059.0,236500
1268,5,988,360.0,1.0,988.0,988,44,44,1974.0,52.0,5,0,725.0,65.0,0,0,7150,1.0,0,0,1,0,0,0,1713.0,5437.0,129250
1269,7,1801,484.0,2.0,1501.0,1801,51,13,1959.0,0.0,6,2,1247.0,100.0,54,0,15602,1.0,0,0,0,1,0,0,3048.0,12554.0,289000
1270,5,1872,484.0,2.0,0.0,936,34,34,1976.0,0.0,8,0,0.0,76.0,0,0,10260,0.0,2,936,0,1,0,0,1872.0,8388.0,100000
1271,8,2439,560.0,2.0,1531.0,1531,9,9,2001.0,256.0,7,1,1198.0,0.0,121,184,12728,1.0,1,908,0,1,0,0,3637.0,9091.0,275000
1272,8,1764,560.0,2.0,850.0,886,11,10,1999.0,192.0,7,1,0.0,96.0,29,120,11690,0.0,1,878,0,1,0,0,1764.0,9926.0,207000
1273,5,1200,884.0,2.0,864.0,1200,45,12,1977.0,166.0,6,0,661.0,71.0,64,0,9230,1.0,1,0,1,0,0,0,1861.0,7369.0,146000
1274,6,1030,264.0,1.0,494.0,494,38,38,1973.0,380.0,6,0,282.0,21.0,0,0,1890,0.0,1,536,1,0,0,0,1312.0,578.0,116000
1275,7,2034,645.0,2.0,1057.0,1057,13,12,1998.0,573.0,8,0,739.0,0.0,36,576,9375,1.0,1,977,0,1,0,0,2773.0,6602.0,219500
1276,7,1405,478.0,2.0,1405.0,1405,7,7,2003.0,163.0,6,1,0.0,48.0,36,148,3480,0.0,0,0,0,1,0,0,1405.0,2075.0,173000
1277,4,1229,284.0,1.0,1134.0,1229,54,54,1956.0,0.0,6,0,1059.0,0.0,0,0,17140,0.0,0,0,1,0,0,0,2288.0,14852.0,135000
1278,7,1932,610.0,2.0,979.0,992,7,7,2003.0,0.0,7,1,654.0,70.0,120,0,8749,1.0,1,940,0,1,0,0,2586.0,6163.0,213000
1279,6,1299,494.0,2.0,967.0,1299,56,15,1954.0,0.0,6,1,736.0,91.0,0,81,11375,0.0,0,0,1,0,0,0,2035.0,9340.0,150000
1280,7,1402,648.0,3.0,1258.0,1402,4,3,2006.0,72.0,7,1,0.0,53.0,16,120,3922,0.0,2,0,0,0,0,0,1402.0,2520.0,194201
1281,7,1504,457.0,2.0,1346.0,1504,5,4,2005.0,16.0,7,1,16.0,43.0,0,156,3182,0.0,0,0,0,1,0,0,1520.0,1662.0,181000
1282,6,1442,301.0,1.0,1442.0,1442,52,52,1958.0,243.0,7,0,608.0,75.0,0,0,9750,0.0,1,0,1,0,0,0,2050.0,7700.0,157900
1283,7,1779,586.0,2.0,951.0,951,11,10,1999.0,0.0,7,1,894.0,72.0,107,208,13426,1.0,1,828,0,1,0,0,2673.0,10753.0,217000
1284,8,1953,1043.0,3.0,1082.0,1082,5,4,2005.0,0.0,9,1,0.0,85.0,50,160,10574,0.0,1,871,0,1,0,0,1953.0,8621.0,252000
1285,7,1909,529.0,2.0,872.0,872,8,8,2002.0,0.0,8,0,0.0,70.0,108,0,8726,0.0,1,1037,0,1,0,0,1909.0,6817.0,197000
1286,7,1630,436.0,2.0,868.0,868,6,5,2004.0,200.0,7,1,0.0,62.0,48,120,7984,0.0,1,762,0,1,0,0,1630.0,6354.0,189500
1287,5,1250,280.0,1.0,686.0,686,92,60,1955.0,0.0,7,0,0.0,45.0,0,207,8248,0.0,1,564,1,0,0,0,1250.0,6998.0,116000
1288,6,1328,528.0,2.0,1328.0,1328,47,47,1963.0,451.0,6,2,569.0,0.0,26,0,9790,1.0,1,0,1,0,0,0,1897.0,7893.0,143000
1289,5,988,276.0,1.0,876.0,988,60,60,1950.0,0.0,6,0,534.0,60.0,80,0,7200,0.0,0,0,1,0,0,0,1522.0,5678.0,119000
1290,6,1278,240.0,1.0,854.0,854,56,56,1954.0,0.0,6,0,673.0,60.0,0,0,7200,0.0,0,424,1,0,0,0,1951.0,5249.0,127500
1291,6,1716,615.0,2.0,858.0,858,5,5,2005.0,0.0,7,0,0.0,65.0,53,0,8125,0.0,1,858,0,1,0,0,1716.0,6409.0,200825
1292,2,498,216.0,1.0,498.0,498,88,55,1922.0,0.0,3,0,0.0,60.0,0,0,8088,0.0,0,0,1,0,0,0,498.0,7590.0,35000
1293,7,2840,1314.0,4.0,1420.0,1420,32,32,1978.0,168.0,8,2,988.0,0.0,16,0,12511,0.0,1,1420,0,1,0,0,3828.0,8683.0,292500
1294,6,987,280.0,1.0,483.0,483,40,40,1987.0,127.0,5,0,321.0,21.0,0,0,1869,0.0,1,504,1,0,0,0,1308.0,561.0,106000
1295,4,756,440.0,2.0,660.0,756,83,60,1945.0,0.0,4,0,0.0,94.0,0,80,9259,0.0,0,0,1,0,0,0,756.0,8503.0,85000
1296,8,1712,701.0,3.0,1712.0,1712,8,7,2002.0,270.0,8,1,1196.0,129.0,183,218,16770,1.0,0,0,0,1,0,0,2908.0,13862.0,286500
1297,6,1069,440.0,2.0,1069.0,1069,33,33,1977.0,0.0,4,1,360.0,53.0,55,0,4043,0.0,0,0,0,1,0,0,1429.0,2614.0,127500
1298,7,1335,575.0,2.0,1335.0,1335,4,3,2007.0,0.0,6,0,0.0,75.0,210,0,9000,0.0,0,0,0,1,0,0,1335.0,7665.0,210400
1299,8,1518,588.0,2.0,1518.0,1518,7,6,2003.0,472.0,6,1,1218.0,62.0,140,185,12677,0.0,1,0,1,0,0,0,2736.0,9941.0,274000
1300,8,1780,612.0,2.0,920.0,920,3,3,2007.0,0.0,6,1,770.0,107.0,192,0,12852,1.0,1,860,0,1,0,0,2550.0,10302.0,264966
1301,4,1484,264.0,1.0,771.0,866,100,60,1910.0,0.0,6,0,0.0,60.0,211,14,10320,0.0,0,504,0,1,0,0,1484.0,8836.0,50000
1302,5,1652,416.0,1.0,686.0,966,95,60,1961.0,0.0,7,0,686.0,60.0,0,0,10800,1.0,0,686,0,1,0,0,2338.0,8462.0,139000
1303,7,2503,564.0,2.0,1223.0,1271,20,20,1990.0,272.0,7,1,727.0,0.0,99,0,19522,1.0,1,1232,0,1,0,0,3230.0,16292.0,300000
1304,8,2704,538.0,2.0,1952.0,2000,38,15,1972.0,0.0,9,3,1410.0,75.0,111,269,13860,1.0,1,704,0,1,0,0,4114.0,9746.0,345000
1305,8,1592,484.0,2.0,1556.0,1592,16,15,1994.0,519.0,7,1,408.0,73.0,35,120,11927,0.0,0,0,0,1,0,0,2000.0,9927.0,228000
1306,7,1394,400.0,2.0,384.0,754,7,7,2003.0,0.0,7,1,0.0,0.0,0,100,11950,0.0,1,640,0,1,0,0,1394.0,10556.0,165500
1307,4,1328,210.0,1.0,686.0,810,85,60,1940.0,0.0,8,0,0.0,57.0,172,0,9906,0.0,0,518,1,0,0,0,1328.0,8578.0,107000
1308,8,1593,682.0,2.0,1593.0,1593,9,8,2001.0,0.0,5,1,1153.0,41.0,120,0,4923,1.0,1,0,1,0,0,0,2746.0,2177.0,286000
1309,4,720,0.0,0.0,720.0,720,90,60,0.0,0.0,4,0,495.0,60.0,523,0,7879,0.0,0,0,1,0,0,0,1215.0,6664.0,34900
1310,5,912,288.0,1.0,912.0,912,46,46,1964.0,0.0,5,0,312.0,66.0,0,0,7800,0.0,0,0,1,0,0,0,1224.0,6576.0,115000
1311,8,1456,400.0,2.0,1273.0,1456,7,7,2003.0,40.0,7,1,0.0,0.0,20,143,3196,0.0,0,0,0,1,0,0,1456.0,1740.0,215000
1312,7,1944,216.0,1.0,672.0,1272,95,16,1915.0,0.0,8,0,0.0,68.0,28,24,9928,0.0,0,672,0,1,0,0,1944.0,7984.0,179900
1313,8,1502,528.0,2.0,1488.0,1502,25,25,1985.0,0.0,4,0,368.0,0.0,54,0,6820,1.0,1,0,1,0,0,0,1870.0,4950.0,212000
1314,8,2064,527.0,2.0,1074.0,1074,5,5,2005.0,216.0,7,1,0.0,50.0,119,0,13128,0.0,1,990,0,1,0,0,2064.0,11064.0,250000
1315,5,1576,225.0,1.0,1042.0,1042,82,60,1928.0,0.0,8,1,0.0,52.0,0,0,6240,0.0,0,534,1,0,0,0,1576.0,4664.0,149000
1316,6,1658,431.0,2.0,773.0,773,15,14,1995.0,0.0,8,1,219.0,0.0,84,224,8000,1.0,1,885,0,1,0,0,1877.0,6123.0,188000
1317,3,713,371.0,1.0,713.0,713,80,9,1936.0,0.0,5,0,0.0,60.0,75,0,10410,0.0,0,0,1,0,0,0,713.0,9697.0,99800
1318,7,2554,704.0,2.0,718.0,1576,120,12,1996.0,0.0,8,0,0.0,60.0,48,0,10800,0.0,1,978,1,0,0,0,2554.0,8246.0,159500
1319,7,1374,400.0,2.0,384.0,744,6,6,2004.0,0.0,7,1,326.0,67.0,0,100,13300,1.0,1,630,0,1,0,0,1700.0,11600.0,184500
1320,8,2574,868.0,3.0,1482.0,1482,3,3,2007.0,270.0,10,1,0.0,69.0,148,0,9588,0.0,1,1092,0,1,0,0,2574.0,7014.0,276000
1321,6,1548,440.0,2.0,804.0,804,34,34,1976.0,0.0,7,1,556.0,24.0,0,48,2308,1.0,1,744,0,1,0,0,2104.0,204.0,155000
1322,5,1404,504.0,2.0,1188.0,1404,41,10,1969.0,176.0,7,1,594.0,83.0,16,0,13383,0.0,0,0,0,1,0,0,1998.0,11385.0,160000
1323,5,1440,480.0,2.0,720.0,720,46,46,1964.0,0.0,7,1,360.0,85.0,32,0,9350,0.0,1,720,1,0,0,0,1800.0,7550.0,157500
1324,8,1803,482.0,2.0,1679.0,1803,16,15,1994.0,0.0,6,2,1341.0,76.0,64,129,9892,1.0,1,0,0,1,0,0,3144.0,6748.0,285000
1325,5,2200,0.0,0.0,1272.0,1272,110,7,0.0,0.0,9,0,1084.0,67.0,70,0,8777,2.0,2,928,0,1,0,0,3284.0,5493.0,145900
1326,7,2037,472.0,2.0,672.0,1302,14,14,1996.0,0.0,8,1,0.0,85.0,33,100,10541,0.0,1,735,0,1,0,0,2037.0,8504.0,229000
1327,4,896,280.0,1.0,0.0,896,64,60,1946.0,0.0,4,0,0.0,99.0,0,0,5940,0.0,0,0,1,0,0,0,896.0,5044.0,79000
1328,4,1281,580.0,2.0,1151.0,845,85,17,1978.0,0.0,6,0,1030.0,60.0,0,0,10284,1.0,0,436,0,1,0,0,2311.0,7973.0,128500
1329,8,1976,885.0,3.0,1044.0,1079,12,12,1998.0,242.0,7,1,791.0,84.0,31,210,9660,1.0,1,897,0,1,0,0,2767.0,6893.0,286000
1330,6,1608,470.0,2.0,945.0,945,13,13,1997.0,0.0,7,1,847.0,88.0,30,252,10179,0.0,1,663,0,1,0,0,2455.0,7724.0,189500
1331,5,1210,616.0,1.0,0.0,1210,57,57,1953.0,140.0,7,0,0.0,75.0,0,208,9533,0.0,1,0,1,0,0,0,1210.0,8323.0,102900
1332,5,1612,363.0,1.0,988.0,1030,60,13,1950.0,0.0,7,0,788.0,53.0,0,0,5830,0.0,1,582,1,0,0,0,2400.0,3430.0,128500
1333,5,1728,371.0,1.0,1216.0,1216,57,6,1953.0,0.0,7,1,198.0,0.0,0,200,12099,1.0,0,0,1,0,0,0,1926.0,10173.0,156000
1334,8,2482,642.0,3.0,1094.0,1133,5,4,2005.0,245.0,9,1,0.0,88.0,39,144,12665,0.0,1,1349,0,1,0,0,2482.0,10183.0,281213
1335,7,2069,505.0,2.0,585.0,2069,50,3,1960.0,0.0,9,1,425.0,313.0,0,0,27650,1.0,0,0,0,1,0,0,2494.0,25156.0,242000
1336,6,1478,498.0,2.0,1478.0,1478,50,50,1960.0,30.0,6,2,1270.0,0.0,40,0,17600,1.0,0,0,0,1,0,0,2748.0,14852.0,157500
1337,7,1724,616.0,2.0,796.0,806,7,6,2003.0,190.0,8,1,0.0,62.0,57,168,7162,0.0,1,918,0,1,0,0,1724.0,5438.0,196500
1338,7,1425,591.0,2.0,1425.0,1425,12,12,1998.0,0.0,5,0,846.0,0.0,130,0,8685,1.0,0,0,0,1,0,0,2271.0,6414.0,193000
1339,5,1322,280.0,1.0,672.0,899,71,58,1939.0,0.0,7,0,48.0,52.0,0,0,6240,1.0,0,423,1,0,0,0,1370.0,4870.0,132000
1340,7,1428,576.0,2.0,712.0,848,110,40,1985.0,0.0,7,0,208.0,58.0,0,264,6451,1.0,0,580,1,0,0,0,1636.0,4815.0,139900
1341,6,1194,312.0,1.0,1194.0,1194,51,51,1959.0,220.0,6,0,0.0,73.0,0,0,8760,1.0,0,0,1,0,0,0,1194.0,7566.0,148000
1342,8,1818,774.0,3.0,895.0,895,3,3,2007.0,246.0,8,1,669.0,0.0,104,196,12568,1.0,1,923,0,1,0,0,2487.0,10081.0,281500
1343,8,2956,916.0,3.0,1706.0,1718,6,6,2004.0,502.0,11,1,0.0,99.0,50,194,13069,0.0,1,1238,0,1,0,0,2956.0,10113.0,342000
1344,6,1210,528.0,2.0,1128.0,1210,35,35,1975.0,257.0,6,0,576.0,140.0,0,0,11080,1.0,0,0,0,1,0,0,1786.0,9294.0,148000
1345,5,1641,490.0,2.0,1001.0,1001,38,38,1972.0,0.0,5,1,190.0,70.0,0,0,10759,0.0,0,640,0,1,0,0,1831.0,8928.0,140000
1346,5,1053,750.0,2.0,1008.0,1053,52,19,1998.0,85.0,6,0,567.0,69.0,80,0,8973,0.0,1,0,1,0,0,0,1620.0,7353.0,150000
1347,7,2125,576.0,2.0,1064.0,1064,14,13,1996.0,0.0,12,2,851.0,97.0,0,168,10990,1.0,1,1061,0,1,0,0,2976.0,8014.0,279500
1348,6,1072,525.0,2.0,547.0,1072,5,5,2005.0,76.0,5,0,467.0,35.0,44,0,3675,1.0,0,0,1,0,0,0,1539.0,2136.0,140000
1349,6,1664,616.0,2.0,1664.0,1664,32,32,1978.0,0.0,10,0,0.0,65.0,0,0,8385,0.0,0,0,0,1,0,0,1664.0,6721.0,145000
1350,7,1337,511.0,2.0,1405.0,1337,11,11,1999.0,0.0,5,1,1051.0,26.0,68,203,5858,1.0,0,0,0,1,0,0,2388.0,3470.0,184000
1351,8,1226,484.0,2.0,1226.0,1226,32,32,1978.0,0.0,4,1,1052.0,40.0,78,223,3880,1.0,0,0,1,0,0,0,2278.0,1602.0,206000
1352,4,1092,253.0,1.0,546.0,546,38,38,1972.0,0.0,5,0,252.0,21.0,0,0,1504,0.0,1,546,1,0,0,0,1344.0,160.0,85500
1353,6,1660,240.0,1.0,715.0,849,76,15,1939.0,0.0,6,1,326.0,74.0,0,0,11988,0.0,1,811,1,0,0,0,1986.0,10002.0,188700
1354,6,1671,484.0,2.0,1427.0,1671,32,24,1978.0,101.0,7,1,363.0,80.0,55,252,10928,0.0,0,0,0,1,0,0,2034.0,8894.0,200000
1355,7,1061,462.0,2.0,1054.0,1061,20,19,1990.0,0.0,4,0,460.0,74.0,36,114,10778,1.0,1,0,1,0,0,0,1521.0,9257.0,162000
1356,5,672,240.0,1.0,672.0,672,70,13,1940.0,0.0,4,0,0.0,60.0,0,168,10200,0.0,0,0,1,0,0,0,672.0,9528.0,108000
1357,5,1621,478.0,2.0,1621.0,1621,35,35,1975.0,161.0,7,2,1333.0,0.0,0,0,9373,1.0,0,0,0,1,0,0,2954.0,6419.0,213000
1358,8,1734,928.0,3.0,1734.0,1734,3,3,2007.0,328.0,7,1,1004.0,93.0,0,0,12085,1.0,0,0,0,1,0,0,2738.0,9347.0,318000
1359,5,2138,360.0,2.0,849.0,1075,112,45,1910.0,0.0,11,0,0.0,90.0,156,40,8100,0.0,0,1063,0,1,0,0,2138.0,5962.0,106000
1360,6,2009,795.0,3.0,672.0,1337,82,60,1928.0,0.0,8,2,0.0,114.0,42,0,19950,0.0,0,672,0,1,0,0,2009.0,17941.0,235000
1361,4,1225,0.0,0.0,950.0,1225,51,51,0.0,0.0,6,0,569.0,77.0,0,352,9320,1.0,1,0,1,0,0,0,1794.0,7526.0,128950
1362,6,1362,504.0,2.0,1362.0,1362,49,49,1961.0,491.0,6,1,288.0,80.0,20,0,10197,1.0,1,0,1,0,0,0,1650.0,8547.0,163000
1363,5,1134,240.0,1.0,756.0,756,70,60,1940.0,0.0,7,0,312.0,60.0,0,0,8160,1.0,1,378,1,0,0,0,1446.0,6714.0,126000
1364,7,2082,484.0,2.0,1362.0,1362,7,7,2003.0,0.0,6,0,0.0,63.0,238,280,11426,0.0,1,720,0,1,0,0,2082.0,9344.0,200000
1365,5,1524,315.0,1.0,874.0,874,52,52,1958.0,180.0,7,0,460.0,78.0,0,0,11344,0.0,1,650,1,0,0,0,1984.0,9360.0,144000
1366,5,1800,0.0,0.0,1800.0,1800,49,49,0.0,0.0,10,0,0.0,80.0,0,0,8000,0.0,0,0,0,1,0,0,1800.0,6200.0,141000
1367,8,2582,758.0,3.0,1389.0,1411,12,11,1998.0,0.0,9,1,1048.0,74.0,60,286,11002,1.0,1,1171,0,1,0,0,3630.0,7372.0,322500
1368,7,1661,598.0,2.0,1649.0,1661,12,12,1998.0,442.0,6,0,0.0,48.0,34,0,12137,0.0,0,0,0,1,0,0,1661.0,10476.0,224900
1369,5,1576,528.0,2.0,1324.0,1072,87,6,1923.0,0.0,6,1,1309.0,144.0,312,0,21384,2.0,1,504,1,0,0,0,2885.0,18499.0,223500
1370,4,960,288.0,1.0,672.0,960,54,54,1956.0,0.0,5,0,0.0,0.0,0,64,8926,0.0,0,0,1,0,0,0,960.0,7966.0,112000
1371,6,1604,470.0,2.0,926.0,926,13,12,1997.0,0.0,7,1,706.0,72.0,36,0,8702,0.0,1,678,0,1,0,0,2310.0,6392.0,187500
1372,1,904,0.0,0.0,683.0,904,88,60,0.0,0.0,4,0,350.0,0.0,0,0,10020,1.0,1,0,0,0,0,0,1254.0,8766.0,61000
1373,6,1196,528.0,2.0,684.0,684,90,10,2005.0,0.0,7,0,0.0,67.0,46,0,12354,0.0,0,512,1,0,0,0,1196.0,11158.0,110000
1374,3,729,0.0,0.0,270.0,729,75,7,0.0,0.0,5,0,0.0,56.0,0,0,4130,0.0,0,0,1,0,0,0,729.0,3401.0,52000
1375,6,1362,460.0,2.0,1362.0,1362,5,4,2005.0,256.0,6,1,762.0,41.0,28,192,6289,1.0,0,0,0,1,0,0,2124.0,4165.0,207000
1376,5,1964,0.0,0.0,940.0,1024,99,60,0.0,0.0,7,0,0.0,55.0,192,0,8525,0.0,1,940,1,0,0,0,1964.0,6561.0,130000
1377,4,1296,516.0,2.0,0.0,1296,43,43,1967.0,0.0,6,0,0.0,72.0,0,0,10791,0.0,0,0,0,1,0,0,1296.0,9495.0,90000
1378,5,1287,440.0,2.0,624.0,624,18,18,2001.0,0.0,6,0,330.0,62.0,0,150,10429,0.0,1,663,1,0,0,0,1617.0,8812.0,130000
1379,5,1252,576.0,2.0,504.0,936,102,19,1986.0,0.0,5,0,0.0,92.0,0,104,7438,0.0,0,316,1,0,0,0,1252.0,6186.0,127000
1380,9,1905,788.0,3.0,1905.0,1905,4,4,2006.0,302.0,8,1,0.0,84.0,191,0,11670,0.0,0,0,0,1,0,0,1905.0,9765.0,320000
1381,5,1130,720.0,2.0,1120.0,1130,90,60,1970.0,0.0,5,1,821.0,60.0,0,229,10800,1.0,0,0,1,0,0,0,1951.0,8849.0,120000
1382,7,1659,484.0,2.0,831.0,831,6,6,2004.0,122.0,8,0,0.0,70.0,68,144,11920,0.0,1,828,0,1,0,0,1659.0,10261.0,181000
1383,4,894,400.0,2.0,894.0,894,56,56,1999.0,0.0,5,0,552.0,68.0,0,0,9450,0.0,0,0,1,0,0,0,1446.0,8004.0,110000
1384,4,1701,0.0,0.0,600.0,1101,90,60,0.0,0.0,8,0,0.0,63.0,0,0,7627,0.0,0,600,0,1,0,0,1701.0,5926.0,94550
1385,4,869,0.0,0.0,440.0,869,87,52,0.0,0.0,4,0,0.0,51.0,0,0,5900,0.0,0,0,1,0,0,0,869.0,5031.0,85500
1386,5,1008,678.0,2.0,923.0,1008,33,33,1977.0,144.0,4,1,923.0,72.0,66,201,9129,1.0,0,0,1,0,0,0,1931.0,7198.0,153500
1387,3,1733,452.0,2.0,0.0,1733,55,55,1955.0,0.0,8,1,0.0,0.0,0,0,13680,0.0,0,0,0,1,0,0,1733.0,11947.0,139600
1388,5,1568,440.0,2.0,1568.0,1568,43,43,1967.0,0.0,7,0,0.0,80.0,40,160,9600,0.0,1,0,1,0,0,0,1568.0,8032.0,143000
1389,8,3238,666.0,3.0,2033.0,2053,15,14,1996.0,579.0,9,1,816.0,56.0,86,283,14720,1.0,1,1185,0,1,0,0,4054.0,10666.0,410000
1390,6,1772,492.0,2.0,928.0,928,12,12,1998.0,120.0,7,1,606.0,70.0,96,150,8750,1.0,1,844,0,1,0,0,2378.0,6372.0,200000
1391,5,864,312.0,1.0,864.0,864,43,43,1967.0,0.0,5,0,648.0,62.0,0,0,7130,0.0,0,0,1,0,0,0,1512.0,5618.0,130000
1392,6,1639,240.0,1.0,747.0,892,64,60,1946.0,0.0,6,1,342.0,50.0,50,0,9350,0.0,1,747,1,0,0,0,1981.0,7369.0,154400
1393,8,2715,831.0,2.0,1142.0,1175,34,14,1994.0,289.0,11,2,575.0,0.0,204,0,8963,0.0,1,1540,0,0,1,0,3290.0,5673.0,299800
1394,5,1112,226.0,1.0,585.0,687,76,60,1934.0,0.0,6,0,0.0,60.0,0,0,9780,1.0,0,425,0,1,0,0,1112.0,8668.0,63000
1395,5,1347,551.0,2.0,1347.0,1347,53,53,1957.0,0.0,6,0,274.0,69.0,0,0,5805,1.0,0,0,1,0,0,0,1621.0,4184.0,143000
1396,5,964,784.0,2.0,964.0,964,49,49,1985.0,56.0,5,1,700.0,76.0,0,170,8243,0.0,0,0,1,0,0,0,1664.0,6579.0,137500
1397,6,2872,619.0,2.0,1330.0,1542,33,15,1977.0,424.0,11,1,896.0,0.0,282,550,12227,1.0,1,1330,0,1,0,0,3768.0,8459.0,272000
1398,6,1167,400.0,2.0,1158.0,1167,18,18,1992.0,106.0,6,0,560.0,0.0,26,120,9248,1.0,0,0,0,1,0,0,1727.0,7521.0,173000
1399,7,1524,478.0,2.0,1524.0,1524,31,31,1979.0,0.0,7,2,599.0,82.0,0,140,20270,1.0,0,0,0,1,0,0,2123.0,18147.0,245000
1400,5,936,672.0,2.0,936.0,936,30,30,1980.0,180.0,4,0,936.0,60.0,0,49,7200,1.0,0,0,1,0,0,0,1872.0,5328.0,140000
1401,7,2696,792.0,3.0,1264.0,1282,3,3,2007.0,220.0,10,1,984.0,77.0,184,120,9965,1.0,1,1414,0,1,0,0,3680.0,6285.0,383970
1402,4,1482,609.0,2.0,954.0,1482,56,42,1956.0,60.0,6,1,691.0,60.0,30,0,16012,0.0,0,0,0,1,0,0,2173.0,13839.0,125000
1403,5,768,396.0,2.0,768.0,768,38,3,1988.0,0.0,5,0,656.0,70.0,0,58,8445,1.0,0,0,1,0,0,0,1424.0,7021.0,133000
1404,8,1468,898.0,3.0,1468.0,1468,2,1,2008.0,72.0,6,1,0.0,74.0,150,210,9612,0.0,0,0,0,1,0,0,1468.0,8144.0,244600
1405,5,1044,372.0,2.0,912.0,1044,42,42,1990.0,0.0,5,1,744.0,78.0,48,200,10180,0.0,1,0,1,0,0,0,1788.0,8392.0,139000
1406,5,1036,312.0,1.0,1036.0,1036,57,57,1953.0,88.0,5,0,531.0,63.0,24,120,7584,0.0,0,0,1,0,0,0,1567.0,6017.0,112900
1407,5,1360,330.0,1.0,680.0,680,100,7,1910.0,0.0,6,0,0.0,80.0,50,192,4800,0.0,0,680,1,0,0,0,1360.0,3440.0,111000
